"row_id","cisi","subtype","target_label","is_h_series","priority","type","site","sides","direction","short_side_index","order","short_text","context_class","side_relation","longer_row_count","longer_texts","sequence_family_key","horizontal_mm","vertical_mm","thickness_mm","h_bin","v_bin","area_bin","aspect_bin","th_bin","long_family","long_token_set","long_edge_frames","long_first_tokens","long_last_tokens","long_length_bin"
"1828.2","H-948","033","FRAME700_SUBTYPE033","false","P1_mixed_short_long_core","TAB:I","Harappa","2","R/L","2","700_first","+700-033+","single_longer_text","short_after_all_longer","1","+400-151-229+","1:+400-151-229+|2:+700-033+","15.2","7.6","","h_13_16","v_7_8p5","area_80_120","aspect_ge_1p9","th_missing","+400-151-229+","151;229;400","400...229","400","229","long_len_1_3"
"1829.1","H-949","033","FRAME700_SUBTYPE033","false","P2_tab_i_core_short_queue","TAB:I","Harappa","2","R/L","1","700_first","+700-033+","all_short_or_no_longer_text","no_longer_text","0","","1:+700-033+|2:+151-229+","17.8","7.6","","h_ge_16","v_7_8p5","area_120_180","aspect_ge_1p9","th_missing","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","long_len_0"
"1830.2","H-950","033","FRAME700_SUBTYPE033","false","P2_tab_i_core_short_queue","TAB:I","Harappa","2","R/L","2","700_last","+033-700+","single_longer_text","short_after_all_longer","1","+710-455-220-032+","1:+710-455-220-032+|2:+033-700+","16","8.9","","h_ge_16","v_8p5_10","area_120_180","aspect_1p5_1p9","th_missing","+710-455-220-032+","032;220;455;710","710...032","710","032","long_len_4_5"
"1831.2","H-951","033","FRAME700_SUBTYPE033","false","P2_tab_i_core_short_queue","TAB:I","Harappa","2","R/L","2","700_first","+700-033+","single_longer_text","short_after_all_longer","1","+388-134-368-590+","1:+388-134-368-590+|2:+700-033+","14","7.6","","h_13_16","v_7_8p5","area_80_120","aspect_1p5_1p9","th_missing","+388-134-368-590+","134;368;388;590","388...590","388","590","long_len_4_5"
"1832.2","H-952","034","FRAME700_SUBTYPE034","false","P2_tab_i_core_short_queue","TAB:I","Harappa","2","R/L","2","700_first","+700-034+","all_short_or_no_longer_text","no_longer_text","0","","1:+740-564+|2:+700-034+","11.4","7.1","","h_10_13","v_7_8p5","area_80_120","aspect_1p5_1p9","th_missing","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","long_len_0"
"1833.1","H-953","034","FRAME700_SUBTYPE034","false","P2_tab_i_core_short_queue","TAB:I","Harappa","2","R/L","1","700_first","+700-034+","single_short_no_longer_text","no_longer_text","0","","1:+700-034+|2:+000-550-556+","11.5","7","","h_10_13","v_7_8p5","area_80_120","aspect_1p5_1p9","th_missing","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","long_len_0"
"1836.2","H-959","033","FRAME700_SUBTYPE033","false","P1_mixed_short_long_core","TAB:I","Harappa","2","R/L","2","700_first","+700-033+","single_longer_text","short_after_all_longer","1","+400-740-178+","1:+400-740-178+|2:+700-033+","15.2","7.6","","h_13_16","v_7_8p5","area_80_120","aspect_ge_1p9","th_missing","+400-740-178+","178;400;740","400...178","400","178","long_len_1_3"
"1837.1","H-960","034","FRAME700_SUBTYPE034","false","P1_mixed_short_long_core","TAB:I","Harappa","2","R/L","1","700_first","+700-034+","single_longer_text","short_before_all_longer","1","+400-740-176+","1:+700-034+|2:+400-740-176+","10.2","7.6","","h_10_13","v_7_8p5","area_lt_80","aspect_lt_1p5","th_missing","+400-740-176+","176;400;740","400...176","400","176","long_len_1_3"
"1838.2","H-961","033","FRAME700_SUBTYPE033","false","P2_tab_i_core_short_queue","TAB:I","Harappa","2","R/L","2","700_first","+700-033+","single_short_no_longer_text","no_longer_text","0","","1:+000-740-176+|2:+700-033+","16","7.6","","h_ge_16","v_7_8p5","area_120_180","aspect_ge_1p9","th_missing","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","long_len_0"
"1839.2","H-962","032","FRAME700_SUBTYPE032","false","P1_mixed_short_long_core","TAB:I","Harappa","2","R/L","2","700_first","+700-032+","single_longer_text","short_after_all_longer","1","+400-740-176+","1:+400-740-176+|2:+700-032+","7.6","7.6","","h_lt_10","v_7_8p5","area_lt_80","aspect_lt_1p5","th_missing","+400-740-176+","176;400;740","400...176","400","176","long_len_1_3"
"1840.2","H-963","032","FRAME700_SUBTYPE032","false","P2_tab_i_core_short_queue","TAB:I","Harappa","2","R/L","2","700_first","+700-032+","single_short_no_longer_text","no_longer_text","0","","1:]740-176+|2:+700-032+","7.6","6.4","","h_lt_10","v_lt_7","area_lt_80","aspect_lt_1p5","th_missing","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","long_len_0"
"1842.2","H-965","032","FRAME700_SUBTYPE032","false","P1_mixed_short_long_core","TAB:I","Harappa","2","R/L","2","700_first","+700-032+","single_longer_text","short_after_all_longer","1","+740-690-636-240+","1:+740-690-636-240+|2:+700-032+","17.8","11.4","","h_ge_16","v_ge_10","area_ge_180","aspect_1p5_1p9","th_missing","+740-690-636-240+","240;636;690;740","740...240","740","240","long_len_4_5"
"1843.2","H-966","032","FRAME700_SUBTYPE032","false","P1_mixed_short_long_core","TAB:I","Harappa","2","R/L","2","700_first","+700-032+","single_longer_text","short_after_all_longer","1","+740-690-636-240+","1:+740-690-636-240+|2:+700-032+","","10.5","","h_missing","v_ge_10","area_missing","aspect_missing","th_missing","+740-690-636-240+","240;636;690;740","740...240","740","240","long_len_4_5"
"1845.1","H-968","032","FRAME700_SUBTYPE032","false","P2_tab_i_core_short_queue","TAB:I","Harappa","2","L/R","1","700_first","+700-032+","single_longer_text","short_before_all_longer","1","+526-550-233+","1:+700-032+|2:+526-550-233+","18","8.5","","h_ge_16","v_8p5_10","area_120_180","aspect_ge_1p9","th_missing","+526-550-233+","233;526;550","526...233","526","233","long_len_1_3"
"1846.1","H-969","032","FRAME700_SUBTYPE032","false","P2_tab_b_core_short_queue","TAB:B","Harappa","2","R/L","1","700_first","+700-032+","single_short_no_longer_text","no_longer_text","0","","1:+700-032+|2:+740-000-000+","16.5","7","","h_ge_16","v_7_8p5","area_80_120","aspect_ge_1p9","th_missing","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","long_len_0"
"1852.2","H-975","032","FRAME700_SUBTYPE032","false","P1_mixed_short_long_core","TAB:I","Harappa","2","R/L","2","700_first","+700-032+","single_longer_text","short_after_all_longer","1","+740-760-382+","1:+740-760-382+|2:+700-032+","12.7","5.8","","h_10_13","v_lt_7","area_lt_80","aspect_ge_1p9","th_missing","+740-760-382+","382;740;760","740...382","740","382","long_len_1_3"
"1853.2","H-976","033","FRAME700_SUBTYPE033","false","P2_tab_i_core_short_queue","TAB:I","Harappa","2","R/L","2","700_first","+700-033+","all_short_or_no_longer_text","no_longer_text","0","","1:+400-137+|2:+700-033+","10.2","7.6","","h_10_13","v_7_8p5","area_lt_80","aspect_lt_1p5","th_missing","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","long_len_0"
"1855.2","H-978","033","FRAME700_SUBTYPE033","false","P1_mixed_short_long_core","TAB:I","Harappa","2","R/L","2","700_first","+700-033+","single_longer_text","short_after_all_longer","1","+400-740-176+","1:+400-740-176+|2:+700-033+","15.2","6.4","","h_13_16","v_lt_7","area_80_120","aspect_ge_1p9","th_missing","+400-740-176+","176;400;740","400...176","400","176","long_len_1_3"
"1856.1","H-979","033","FRAME700_SUBTYPE033","false","P1_mixed_short_long_core","TAB:I","Harappa","2","R/L","1","700_first","+700-033+","single_longer_text","short_before_all_longer","1","+400-740-176+","1:+700-033+|2:+400-740-176+","16.5","7","","h_ge_16","v_7_8p5","area_80_120","aspect_ge_1p9","th_missing","+400-740-176+","176;400;740","400...176","400","176","long_len_1_3"
"1859.2","H-983","034","FRAME700_SUBTYPE034","false","P1_mixed_short_long_core","TAB:I","Harappa","2","R/L","2","700_first","+700-034+","single_longer_text","short_after_all_longer","1","+400-740-637-240+","1:+400-740-637-240+|2:+700-034+","15.2","6.4","","h_13_16","v_lt_7","area_80_120","aspect_ge_1p9","th_missing","+400-740-637-240+","240;400;637;740","400...240","400","240","long_len_4_5"
"1861.1","H-985","034","FRAME700_SUBTYPE034","false","P2_tab_i_core_short_queue","TAB:I","Harappa","2","R/L","1","700_first","+700-034+","single_longer_text","short_before_all_longer","1","+156-435-255+","1:+700-034+|2:+156-435-255+","15.2","6.4","","h_13_16","v_lt_7","area_80_120","aspect_ge_1p9","th_missing","+156-435-255+","156;255;435","156...255","156","255","long_len_1_3"
"1862.2","H-986","033","FRAME700_SUBTYPE033","false","P2_tab_i_core_short_queue","TAB:I","Harappa","3","R/L","2","700_first","+700-033+","single_short_no_longer_text","no_longer_text","0","","1:+000-000-000-000-000-000+|2:+700-033+|3:+000-000-000+","16.5","6.4","","h_ge_16","v_lt_7","area_80_120","aspect_ge_1p9","th_missing","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","NO_LONGER_TEXT","long_len_0"
"1863.2","H-987","033","FRAME700_SUBTYPE033","false","P1_mixed_short_long_core","TAB:I","Harappa","3","R/L","2","700_first","+700-033+","multiple_longer_texts","short_between_longer_sides","2","+400-740-176+|+690-365-817+","1:+690-365-817+|2:+700-033+|3:+400-740-176+","16.5","6.4","","h_ge_16","v_lt_7","area_80_120","aspect_ge_1p9","th_missing","+400-740-176+|+690-365-817+","176;365;400;690;740;817","400...176;690...817","400;690","176;817","long_len_1_3"
