iteration,best_terminal,best_feature,best_value,best_a,best_fisher_p,max_mi_bits,p_le_observed,mi_ge_observed
1816,861,shape,circular,5,0.010381314257198251,0.5331522174257176,true,true
1817,817,prev,220,9,0.00038600957761127016,0.45117984585399146,true,false
1818,820,prev,806,5,0.004484865962985306,0.47430547041472104,true,false
1819,820,symbol,Bull1:S,12,0.013229910116894531,0.47389178733996473,true,false
1820,861,symbol,Gavi,5,0.010381314257198251,0.4909224461828842,true,true
1821,820,prev,503,5,0.004484865962985306,0.5212149782436586,true,true
1822,817,condition,Fine,9,0.00038600957761127016,0.48166854916156393,true,false
1823,861,prev,231,7,0.008515247255600763,0.5007836882321316,true,true
1824,861,condition,Fair,54,0.00019939780132746882,0.5462564173032561,true,true
1825,861,type,POT:T:g,5,0.010381314257198251,0.4801666280355338,true,false
1826,861,prev,016,5,0.010381314257198251,0.46320217569038613,true,false
1827,817,site,Dholavira,11,0.004394932841721345,0.4496549345759469,true,false
1828,817,type,SEAL,6,0.007581478152420626,0.47437163993162673,true,false
1829,817,prev,176,6,0.021737552721773596,0.4877653780529662,false,true
1830,817,complete,?,11,0.015936693241893507,0.4664695396108604,true,false
1831,861,prev,061,6,0.0041117003097333234,0.515207186701464,true,true
1832,861,material,Clay,19,0.00020793051534326347,0.4614630865941725,true,false
1833,817,symbol,Zebu,8,0.0037564492718906673,0.4495236528211187,true,false
1834,861,complete,Y,126,0.004130363901991156,0.5093885216716116,true,true
1835,861,symbol,Bull1:V,5,0.010381314257198251,0.5255729636434074,true,true
1836,817,symbol,Bull1:S,15,0.009828731909575941,0.4757878206102568,true,false
1837,820,symbol,Bull1:L,5,0.012552559477795188,0.4683119322741816,true,false
1838,861,site,Chanhu-daro,7,0.008515247255600763,0.4396258153124924,true,false
1839,861,symbol,Gaur,11,0.0002911712826960919,0.44687351473589076,true,false
1840,817,symbol,Bull1:W,33,0.01656225810933118,0.46309669696094985,true,false
1841,861,prev,231,7,0.008515247255600763,0.5111228252173874,true,true
1842,817,first,405,6,0.007581478152420626,0.5396021951729485,true,true
1843,861,site,Dholavira,13,0.000836215426271364,0.48940424406945476,true,true
1844,820,site,Mohenjo-daro,66,0.0033629601074285863,0.4815210691656721,true,false
1845,820,condition,Fair,34,0.006101863122690859,0.48441124744279457,true,true
1846,817,symbol,Bull1:W,33,0.01656225810933118,0.4681402155362912,true,false
1847,820,prev,590,5,0.012552559477795188,0.49222799610764134,true,true
1848,861,prev,000,11,0.0036992981594991,0.5267150261424705,true,true
1850,820,condition,Fine,7,0.0032362947109295043,0.446894482413734,true,false
1851,861,first,390,11,0.01867381877831033,0.4848857916488319,true,true
1852,820,material,Faience,10,0.01861999074018965,0.43848474207486005,true,false
1853,861,first,000,23,0.0013625702628545428,0.4663244745536511,true,false
1854,817,prev,031,10,0.009373764349035342,0.4687211779360845,true,false
1855,817,prev,004,8,0.0037564492718906673,0.4951911079749686,true,true
1856,861,first,520,22,0.01679056850890744,0.46227393372869324,true,false
1857,820,type,SEAL:R,21,0.0004576360642655472,0.4317388891632637,true,false
1858,820,symbol,Gaur,8,0.002492840919854811,0.48722831413469614,true,true
1859,861,symbol,Bull1:W,41,0.0012166737739529579,0.47023565664171946,true,false
1860,820,prev,806,5,0.004484865962985306,0.5102518604930717,true,true
1861,861,symbol,Gavi,5,0.010381314257198251,0.4649197120358304,true,false
1862,817,first,151,6,0.007581478152420626,0.49292437848477616,true,true
1863,820,symbol,Gaur,7,0.013460970967018237,0.4870330869903837,true,true
1864,861,first,520,21,0.03745201916437006,0.4973702699930168,false,true
1865,820,prev,235,11,0.008567285309409619,0.4556858710656855,true,false
1866,817,symbol,Bull1:W,36,0.0016443705868851978,0.4692742197477297,true,false
1868,861,first,000,22,0.004176828799943841,0.46612551101254807,true,false
1869,820,site,Chanhu-daro,5,0.02680396534765307,0.4847050797397771,false,true
1870,820,prev,176,6,0.00400171595588435,0.46894501074370076,true,false
1871,817,symbol,Bull1:V,5,0.004531039514728302,0.4593991445989906,true,false
1872,817,prev,031,11,0.001948438049334938,0.499726784878952,true,true
1874,861,first,390,12,0.0045906221187026214,0.4929401970775733,true,true
1875,817,complete,Y,108,0.004773982665411159,0.46461985674164014,true,false
1876,817,prev,003,7,0.009172198524237892,0.442722292455928,true,false
1877,817,shape,rectangular,21,0.00648978948373783,0.4254943229474157,true,false
1878,817,site,Mohenjo-daro,86,0.006228587194180714,0.46784691521771,true,false
1879,820,shape,cuboid-convex,12,0.00594264325684314,0.4513597116885364,true,false
1880,861,condition,Fair,48,0.018001956219240733,0.42702999882179626,true,false
1882,861,site,Harappa,42,0.0016900939525733732,0.5322659569437921,true,true
1883,817,first,621,6,0.007581478152420626,0.48235266363034834,true,true
1884,820,symbol,Elep,7,0.013460970967018237,0.5028312796561147,true,true
1885,817,symbol,Gavi,5,0.004531039514728302,0.44509002922122815,true,false
1886,820,site,Kalibangan,7,0.023177246629622228,0.5158424461137148,false,true
1887,861,site,Lothal,13,0.002294448750288364,0.47430925059006984,true,false
1888,817,symbol,Elep,10,0.0005858003048424968,0.45652715919945086,true,false
1889,817,symbol,Bull1:W,33,0.01656225810933118,0.50150544418928,true,true
1890,820,complete,Y,82,0.0015778877757442477,0.4696219536532679,true,false
1891,861,type,TAG,8,0.012226325023033762,0.47606399897850177,true,false
1892,817,symbol,Bull1:L,7,0.0005034408677465668,0.4706959789567836,true,false
1893,861,symbol,Bull1,22,0.01679056850890744,0.4457350435751718,true,false
1895,861,shape,square,114,0.0031381139371819363,0.43667321071294685,true,false
1896,861,type,SEAL:S,113,0.0021847642635249025,0.453177798026059,true,false
1897,861,site,Mohenjo-daro,99,0.009098731538787742,0.48532986592572164,true,true
1898,820,shape,square,73,0.007720488309691351,0.4497701545988129,true,false
1899,817,symbol,Bull1:I,9,0.019360290155008782,0.4461267037998845,true,false
1900,820,condition,Good,39,0.008771857737101705,0.4558551450272422,true,false
1901,817,first,405,6,0.007581478152420626,0.4518351953588932,true,false
1902,820,prev,803,9,0.011215033028061499,0.5213407333719582,true,true
1903,861,first,520,23,0.006761883574493128,0.47538281861055665,true,false
1904,817,prev,004,8,0.0037564492718906673,0.5325697923678065,true,true
1905,817,shape,circular,5,0.004531039514728302,0.48134896363630064,true,false
1906,820,prev,220,7,0.0032362947109295043,0.4817313957861502,true,false
1907,820,type,TAB:B,14,0.006421308019884566,0.47699980496392286,true,false
1908,817,first,520,20,0.011185127281793356,0.4510790959074382,true,false
1909,817,complete,?,12,0.0042291395984041785,0.5096727861651317,true,true
1910,817,prev,798,9,0.004242147419125905,0.5486142166664336,true,true
1912,861,symbol,Bull1:S,17,0.006946635170026809,0.47719304661493067,true,false
1914,817,symbol,Bull1:W,36,0.0016443705868851978,0.48277818516807725,true,true
1915,861,complete,?,13,0.0053355434789211665,0.48895123650052846,true,true
1917,861,shape,circular,5,0.010381314257198251,0.4928104618194494,true,true
1918,820,symbol,Bull1:V,5,0.0009358805878209541,0.4239645107696645,true,false
1919,820,type,SEAL,5,0.012552559477795188,0.47193421080262565,true,false
1920,820,first,740,44,0.01537653256679922,0.4958932651639715,true,true
1921,861,prev,032,19,0.0010833707369008133,0.5263269953435936,true,true
1922,861,prev,806,6,0.0041117003097333234,0.4804269537695053,true,false
1923,820,prev,803,9,0.011215033028061499,0.4786983591248292,true,false
1924,820,prev,004,6,0.01903790340187208,0.4656762687703149,true,false
1925,861,prev,220,9,0.0016171881696068794,0.5041455384935795,true,true
1926,861,site,Kalibangan,10,0.0075573570914726955,0.4767380077872298,true,false
1927,820,symbol,Bull1,17,0.004432006288988536,0.5006721458515905,true,true
1928,817,first,390,11,0.004394932841721345,0.46730281011089847,true,false
1929,861,symbol,Zebu,9,0.0016171881696068794,0.48031381726792005,true,false
1930,820,type,TAB:B,14,0.006421308019884566,0.49562977133320957,true,true
1931,817,first,520,20,0.011185127281793356,0.45378318539833273,true,false
1932,861,prev,503,6,0.0041117003097333234,0.5170603645798275,true,true
1933,861,type,SEAL:R,28,0.0008093682345389357,0.5328746331669099,true,true
1934,817,site,Lothal,11,0.008782077126427264,0.4623903023135688,true,false
1935,820,prev,233,7,0.023177246629622228,0.48701642232307646,false,true
1936,820,prev,803,9,0.011215033028061499,0.44771496217023465,true,false
1937,820,first,000,15,0.012573574141479651,0.5048865746177171,true,true
1938,817,prev,017,5,0.004531039514728302,0.45864079318246215,true,false
1939,861,prev,061,6,0.0041117003097333234,0.5149615309982798,true,true
1940,861,condition,Poor,67,0.011827794028777499,0.45074810136457955,true,false
1941,817,symbol,Bull1:I,9,0.019360290155008782,0.4381147279907253,true,false
1942,820,site,Harappa,29,0.0026483961489986315,0.4768061151731004,true,false
1943,861,site,Unknown,5,0.010381314257198251,0.46964716793270395,true,false
1944,861,prev,017,5,0.010381314257198251,0.5041649779611471,true,true
1945,820,site,Harappa,31,0.00040237532384273335,0.48467588533051714,true,true
1946,820,site,Chanhu-daro,6,0.00400171595588435,0.48583584736287766,true,true
1947,861,symbol,Bull1:S,19,0.0004980120922194104,0.4908942978026094,true,true
1948,820,symbol,Bull1:I,7,0.03686618672571023,0.48206648213507136,false,true
1949,861,symbol,Bull1:J,17,0.012086347822044088,0.5226433491958763,true,true
1950,820,prev,000,8,0.009488306533542046,0.5272543050449473,true,true
1951,861,first,527,7,0.008515247255600763,0.5087035889659691,true,true
1952,820,first,740,45,0.008057645993503459,0.49872888459503395,true,true
1953,820,shape,cuboid-convex,14,0.0003568375013212256,0.45108685621261146,true,false
1954,817,symbol,Zebu,8,0.0037564492718906673,0.4991976818268547,true,true
1955,817,symbol,Bull1:S,16,0.00304338366273714,0.48835922494471734,true,true
1956,861,prev,803,12,0.010101438202897793,0.4442186072138832,true,false
1957,817,site,Harappa,34,0.018232696952591762,0.4532937093279051,true,false
1959,817,symbol,Zebu,8,0.0037564492718906673,0.4837512031964853,true,true
1960,820,type,SEAL:R,18,0.010866610457374954,0.5268957380515249,true,true
1961,861,symbol,Gavi,5,0.010381314257198251,0.48554652717412106,true,true
1962,817,first,151,6,0.007581478152420626,0.49333652420604196,true,true
1963,861,symbol,Bull1:S,19,0.0004980120922194104,0.4897590927666555,true,true
1964,820,prev,<START>,6,0.01903790340187208,0.48289057362312804,true,true
1966,820,symbol,Bull1,18,0.001454415333518421,0.4796060537108417,true,false
1967,817,condition,Fair,43,0.008953832604682818,0.4792482390435089,true,false
1968,817,prev,000,10,0.004423546815901876,0.46874616272461805,true,false
1969,820,first,621,5,0.012552559477795188,0.4725830053319179,true,false
1970,861,site,Unknown,5,0.010381314257198251,0.45236156487115103,true,false
1971,817,prev,004,8,0.0037564492718906673,0.48136810512141787,true,false
1972,861,prev,220,8,0.012226325023033762,0.5015687821383711,true,true
1973,817,prev,240,17,0.00007446180400016961,0.5167803183518656,true,true
1974,861,condition,Poor,71,0.0008381899722623443,0.44554669000762553,true,false
1975,861,site,Dholavira,12,0.0045906221187026214,0.4360503693664104,true,false
1976,820,symbol,Bull1:S,12,0.013229910116894531,0.4841442074326345,true,true
1977,820,prev,032,14,0.0017996060807097718,0.4686607740878326,true,false
1979,820,symbol,Bull1:S,13,0.004114551377179332,0.43304443908802065,true,false
1980,817,symbol,Zebu,8,0.0037564492718906673,0.47112528066986176,true,false
1981,820,symbol,Bull1,17,0.004432006288988536,0.4762324836331026,true,false
1982,817,prev,803,13,0.0003507490918118394,0.4665687243662719,true,false
1983,817,complete,Y,107,0.010664777287222087,0.446066986725564,true,false
1984,817,prev,017,5,0.004531039514728302,0.45972773701941166,true,false
1985,820,prev,004,7,0.0032362947109295043,0.4858701908571837,true,true
1986,817,prev,017,5,0.004531039514728302,0.5195726183102778,true,true
1987,817,complete,?,12,0.0042291395984041785,0.4684247140257621,true,false
1988,820,symbol,Gaur,7,0.013460970967018237,0.46751255712863465,true,false
1989,817,first,520,20,0.011185127281793356,0.48782111499746234,true,true
1990,817,complete,Y,109,0.001960786175428222,0.49304449940734846,true,true
1991,820,condition,Fine,7,0.0032362947109295043,0.4557969561631976,true,false
1992,861,symbol,Bull1:I,11,0.0036992981594991,0.49870974310991734,true,true
1993,817,first,090,10,0.0017906138238757503,0.40286756100053844,true,false
1994,817,prev,176,7,0.0028627866293049996,0.49538858708435457,true,true
1995,817,first,151,6,0.007581478152420626,0.4465158872067882,true,false
1996,861,site,Harappa,39,0.015899682312335385,0.4864399313776123,true,true
1997,861,site,Kalibangan,10,0.0075573570914726955,0.4893594020919699,true,true
1998,820,type,SEAL:R,18,0.010866610457374954,0.4438809511307495,true,false
1999,861,first,390,11,0.01867381877831033,0.4970951995328848,true,true
2000,820,material,Faience,10,0.01861999074018965,0.49164756568624973,true,true
2001,820,symbol,Zebu,6,0.01903790340187208,0.49796805636069585,true,true
2002,861,complete,Y,126,0.004130363901991156,0.45544159341541296,true,false
2003,820,complete,N,22,0.010602393075277718,0.4493243475190065,true,false
2004,817,first,405,6,0.007581478152420626,0.5090893809890045,true,true
2005,817,symbol,Gavi,5,0.004531039514728302,0.44894800795016454,true,false
2006,820,site,Mohenjo-daro,68,0.0006271205917052306,0.45561663304562333,true,false
2007,820,type,SEAL:R,20,0.001454945443829724,0.4385596889960216,true,false
2008,820,prev,031,9,0.0036892454553748974,0.449941573354253,true,false
2009,861,prev,240,17,0.0008388832428606433,0.47635633770055213,true,false
2010,820,complete,N,23,0.004458249788107785,0.48526591139302283,true,true
2011,817,symbol,Elep,10,0.0005858003048424968,0.4482392390179976,true,false
2012,820,prev,017,5,0.0009358805878209541,0.49796045535610134,true,true
2014,820,shape,square,74,0.003437929903421173,0.46777219608867565,true,false
2015,861,shape,rectangular,27,0.00011783983905792052,0.5134118627238287,true,true
2016,861,prev,176,7,0.008515247255600763,0.4885147225743363,true,true
2017,817,site,Dholavira,13,0.00011730558344994384,0.4762071100530885,true,false
2018,820,type,SEAL:R,18,0.010866610457374954,0.48827383630793225,true,true
2019,861,prev,590,6,0.01905280847749524,0.47872995565652665,true,false
2020,817,symbol,Bull1:V,5,0.004531039514728302,0.5040047108947483,true,true
2021,861,first,390,12,0.0045906221187026214,0.4499338130490796,true,false
2022,861,type,SEAL:R,25,0.014611614939604157,0.5193965326510819,true,true
2023,817,site,Chanhu-daro,7,0.0028627866293049996,0.47887529085853503,true,false
2024,817,site,Chanhu-daro,6,0.021737552721773596,0.4848811247450764,false,true
2025,861,material,Steatite,112,0.009518192750284607,0.4918746188531621,true,true
2026,820,shape,cuboid-convex,11,0.018917893970475625,0.4646178621051211,true,false
2027,861,material,Steatite,113,0.004895647888611146,0.4865195452025295,true,true
2028,820,complete,Y,82,0.0015778877757442477,0.4902246579151864,true,true
2029,861,prev,016,5,0.010381314257198251,0.5164563830981169,true,true
2030,817,prev,<START>,8,0.0037564492718906673,0.4737687044789016,true,false
2031,861,prev,220,7,0.055578769143507636,0.4872688897238998,false,true
2032,820,shape,rectangular,17,0.006205738700261671,0.495966124058804,true,true
2033,817,first,090,9,0.009758098008440293,0.4418967822610631,true,false
2034,820,first,000,17,0.0014152519286305303,0.5006519583374881,true,true
2035,820,symbol,Bull1:L,5,0.012552559477795188,0.49313721890392975,true,true
2036,861,site,Kalibangan,10,0.0075573570914726955,0.46479578310025743,true,false
2037,861,condition,Fine,9,0.0016171881696068794,0.47043649929732184,true,false
2038,817,prev,503,5,0.019613291832013206,0.4986218776553217,true,true
2039,817,first,390,11,0.004394932841721345,0.4574897446554496,true,false
2040,820,prev,803,10,0.0026303165495618775,0.4738336076191346,true,false
2041,817,prev,240,13,0.02049315512713111,0.4968074121925694,false,true
