governor,closure,edge,exact_cells,terminal_cells,terminal_share,sites,types,examples
850,595,850-595,3,0,0,1,3,M-1892:+368-501-706/821-001-480-850-595-391+ | M-2121:+821-001-480-850-595-391+ | M-1384:+904-004-821-001-480-850-595-391+
861,603,861-603,3,3,1,1,2,M-240:+520-240-220-032-002-861-603+ | M-714:+740-585-017-033-705-233-798-803-002-861-603+ | M-1273:+740-055-002-861-603+
892,617,892-617,3,3,1,1,2,H-2090:+400-740-892-617+ | H-229:+400-740-892-617+ | H-849:+400-740-892-617+
892,831,892-831,3,3,1,2,3,H-1133:+400-892-831+ | H-908:+892-831+ | M-207:+892-831
900,004,900-004,3,2,0.6666666666666666,2,3,H-930:+740-900-004+ | M-1964:+900-004+ | M-1835:+154-900-004-001-390-032+
900,790,900-790,3,0,0,1,2,M-1956:+740-900-790-220-415-798-806+ | M-121:+740-900-790-233-798+ | M-157:+740-900-790-233-798-001-820+
900,850,900-850,3,0,0,1,1,M-2054:+740-900-850-407-061-845-806+ | M-582:+740-900-850-407-061-845-806+ | M-603:+740-900-850-407-845-806+
904,001,904-001,3,1,0.3333333333333333,2,2,-:+740-031-904-001-032+ | H-602:+832-904-001+ | M-205:+832-904-001-820+
904,033,904-033,3,0,0,3,2,Ad-3:+740-904-033-705-235+ | H-519:+740-904-033-741-700+ | M-606:+740-100-904-033-705-231-798+
999,032,999-032,3,3,1,2,1,-:+031-999-032+ | H-1553:+032-999-032+ | Ns-82:+031-999-032+
001,033,001-033,2,0,0,1,1,M-394:+740-752-001-033-706+ | M-402:+494-615-179-100-001-033-426+
001,233,001-233,2,1,0.5,2,1,M-1670:+740-760-001-233-002-861+ | -:+740-760-001-233+
001,407,001-407,2,0,0,1,2,M-981:+617-142-001-407-371+ | M-1308:+740-032-055-001-407-004+
001,440,001-440,2,0,0,1,1,M-1677:+520-382-032-002-820-001-440-012+ | M-709:+740-100-001-440-742-060-920+
001,692,001-692,2,2,1,2,2,H-821:+740-642-240-001-692+ | M-1683:+155-806-467-001-692+
001,746,001-746,2,1,0.5,2,1,M-378:+407-005-001-746-740-590+ | -:+590-407-790-001-746+
001,900,001-900,2,0,0,1,1,M-525:+423-003-001-900-740-690-435-255+ | M-1475:+424-003-001-900-740-690-435-255+
002,003,002-003,2,2,1,2,2,-:+002-003+ | -:+740-067-900-002-003+
002,055,002-055,2,0,0,2,2,M-43:+740-798-231-002-055-373+ | -:+416-150-002-055-031-319-001-924+
002,056,002-056,2,0,0,1,1,K-69:+892-890-417-002-056-091+ | K-71:+892-890-417-002-056-091+
002,112,002-112,2,2,1,1,1,M-33:+740-032-923-382-233-002-112+ | M-239:+740-760-921-235-002-112+
002,125,002-125,2,0,0,2,1,H-611:+527-550-002-125-590+ | M-251:+390-003-002-125-350+
002,130,002-130,2,0,0,1,1,M-699:+740-100-415-002-130-035-171+ | M-1112:+740-585-220/002-130-035-171+
002,190,002-190,2,0,0,1,1,M-1692:+390-600-617-002-190-125-632-032+ | M-639:+226-415-002-190-751+
002,285,002-285,2,1,0.5,2,1,K-28:+440-411-740-335-002-285-491+ | -:+740-390-590-125-220-235-002-285+
002,301,002-301,2,0,0,1,1,M-115:+390-844-140-176-803-002-301-190+ | M-242:+740-721-002-301-350+
002,388,002-388,2,0,0,1,2,M-359:+740-405-590-220-235-803-002-388-385-705-632+ | M-948:+426-003-002-388-031+
002,455,002-455,2,0,0,2,1,H-1671:+740-061-002-455-420-032+ | M-1907:+390-005-002-455-511+
002,502,002-502,2,0,0,1,1,M-358:+003-001-520-240-806-002-502-031+ | M-1284:+416-001-520-240-806-002-502-031+
002,540,002-540,2,1,0.5,2,1,L-112:+740-760-605-002-540-590+ | M-393:+679-740-575-017-240-806-002-540+
002,550,002-550,2,1,0.5,2,2,L-145:+390-415-002-550+ | M-849:+151-350-002-550-615+
002,610,002-610,2,0,0,2,1,H-74:+002-610-125-032+ | M-1665:+520-033-705-233-240-002-610-125-032+
002,617,002-617,2,1,0.5,2,2,L-134:+520-233-220-240-002-617+ | M-81:+527-555-240-002-617-070+
002,690,002-690,2,0,0,1,1,H-1657:+740-405-590-032-900-003-806-235-220-032-002-690-921+ | H-8:+354-001-740-405-590-033-706-002-690-921+
002,741,002-741,2,0,0,2,1,K-4:+036-269-140-002-741-060-920+ | M-1114:+740-140-002-741-060-920+
002,798,002-798,2,0,0,2,1,L-47:+409-190-002-798-055+ | M-1772:+740-400-142-061-002-798-435-255-705+
002,812,002-812,2,0,0,2,1,L-1:+527-550-233-002-812-095+ | M-756:+740-100-176-002-812-031+
002,814,002-814,2,0,0,1,1,M-17:+390-016-002-814-560+ | M-92:+740-798-460-350-002-814-084+
002,840,002-840,2,0,0,1,2,M-1791:+740-760-268-002-840-032+ | M-490:+850-140-803-002-840-016+
002,850,002-850,2,0,0,1,1,M-325:+241-803-002-850-493+ | M-325:+241-803-002-850-491+
002,906,002-906,2,0,0,1,2,M-24:+090-740-240-235-002-906-140+ | M-354:+740-729-407-845-236-002-906-125+
002,940,002-940,2,0,0,2,1,H-468:+740-900-003-002-940-705+ | M-107:+740-565-233-002-940-260+
003,031,003-031,2,2,1,2,2,M-1928:+156-003-031+ | H-1367:+480-003-031+
003,491,003-491,2,2,1,2,2,H-70:+390-003-491+ | M-1322:+423-003-491+
003,590,003-590,2,2,1,1,1,M-958:+740-772-240-002-900-003-590+ | M-979:+740-773-240/002-900-003-590+
003,803,003-803,2,1,0.5,1,2,M-384:+740-900-003-803-002-820+ | M-1429:+090-740-792-740-220-003-803+
003,806,003-806,2,0,0,1,1,H-1657:+740-405-590-032-900-003-806-235-220-032-002-690-921+ | H-25:+740-900-003-806-033-705-235-055+
004,013,004-013,2,0,0,2,2,H-1983:+405-004-013-817+ | -:+064-004-013-740-176+
004,060,004-060,2,0,0,2,2,H-665:+407-004-060-692+ | L-143:+740-388-220-004-060-920+
004,104,004-104,2,2,1,1,2,H-1673:+405-004-104+ | H-777:+390-004-104+
004,408,004-408,2,2,1,2,2,M-420:+747-004-408+ | -:+004-408+
005,001,005-001,2,0,0,2,1,L-88:+405-005-001-063-615-262+ | M-378:+407-005-001-746-740-590+
013,031,013-031,2,0,0,2,2,K-59:+015-013-031-892+ | M-90:+740-840-013-031-002-817+
013,861,013-861,2,2,1,2,2,H-1014:+407-016-013-861+ | L-220:+100-013-861+
016,013,016-013,2,0,0,2,2,H-1014:+407-016-013-861+ | -:+390-016-013-820+
017,032,017-032,2,0,0,1,1,M-494:+921-100-415-904-017-032-820-740-904-741+ | M-495:+740-100-415-904-017-032-820-740-904-741+
017,240,017-240,2,0,0,2,2,H-272:+740-585-017-240-002-305-032-904+ | M-393:+679-740-575-017-240-806-002-540+
017,741,017-741,2,0,0,2,1,K-13:+740-585-017-741-630+ | M-247:+390-017-741-060-920+
017,798,017-798,2,2,1,2,2,H-2183:+400-740-575-017-798+ | M-1989:+679-740-575-017-798+
017,920,017-920,2,1,0.5,1,2,H-1051:+400-740-575-017-920-320-798-002-861+ | H-296:+400-740-575-017-920+
031,033,031-033,2,1,0.5,2,2,H-2207:+700-031-033+ | M-840:+046-031-033-705-233-001-920-374+
031,151,031-151,2,1,0.5,2,1,C-70:+032-031/151-740-240-235+ | -:+031-151+
031,370,031-370,2,2,1,2,2,H-1711:+740-840-013-745-031-370+ | -:+390-840-741-031-370+
031,400,031-400,2,1,0.5,2,2,-:+156-384-031-400+ | M-1974:+064-031-400-521-002-820+
031,504,031-504,2,0,0,2,1,H-391:+740-031-504-235-060-920+ | K-1:+031-504-632-032+
031,575,031-575,2,2,1,1,1,M-318:+031-575+ | M-318:+390-003-002-031-575+
031,645,031-645,2,0,0,2,2,-:+798-821-031-645-850-820-388-611-820+ | M-1652:+031-645-645-031+
031,705,031-705,2,1,0.5,2,1,C-88:+031-705-167+ | H-846:+400-740-100-031-705+
031,820,031-820,2,1,0.5,2,2,H-1198:+740-061-001-031-820+ | -:+031-820-104-013-817+
031,850,031-850,2,0,0,2,1,C-76:+032-031/850-032-530-740-741-456+ | M-726:+031-850-140-236-220-032-803-002-820+
031,999,031-999,2,0,0,2,1,-:+031-999-032+ | Ns-82:+031-999-032+
032,001,032-001,2,0,0,2,2,L-219:+233-226-032-001-223-575+ | M-896:+151-031-090-032-001-505+
032,027,032-027,2,2,1,1,1,H-2208:+400-740-032-027+ | H-303:+400-740-032-027+
032,028,032-028,2,2,1,1,2,H-2115:+400-740-032-028+ | H-65:+740-032-028+
032,029,032-029,2,1,0.5,2,1,M-1848:+032-029+ | -:+740-032-029-002-281+
032,059,032-059,2,2,1,1,1,H-304:+740-032-059+ | H-916:+400-740-032-059+
032,226,032-226,2,0,0,2,1,C-24:+390-128-702-032/226-032-013-480-850+ | M-1769:+865-032/226-032-700-605+
032,231,032-231,2,0,0,1,1,M-57:+226-032-231-798-002-693+ | M-1169:+520-033-705-220-032/231-072-002-270-633-032+
032,240,032-240,2,0,0,1,1,M-1690:+520-070-220-032-240-838-741-958-220-278+ | M-38:+740-690-435-255-220-032-240-235-002-390-125-632-032+
032,368,032-368,2,1,0.5,2,1,K-10:+740-690-435-255-002-368-861-590-032-368+ | M-631:+520-033-706-240-220-032-368-263+
032,845,032-845,2,0,0,2,2,H-130:+409-032-845-033-705-231-806-002-595-812-125-717+ | M-1766:+740-032-845-240-002-269-892-810-033+
032,920,032-920,2,0,0,1,2,H-1915:+032-920-491+ | H-5:+920-706-193-384-032-920-140-902+
032,999,032-999,2,0,0,2,1,H-1553:+032-999-032+ | K-160:+032-999-002+
033,001,033-001,2,1,0.5,2,2,-:+740-175-415-033-001+ | -:+033-001-032-091+
033,240,033-240,2,0,0,2,1,H-1670:+740-760-033-033-240-002-824+ | M-319:+740-812-033-240-220-032+
033,272,033-272,2,2,1,1,2,M-411:+390-840-233-240-744-033-272+ | M-730:+740-384-090-351-741-033-272+
033,368,033-368,2,0,0,2,2,H-1862:+700-033-368-091+ | M-734:+033-033-368-390-590+
033,741,033-741,2,0,0,2,1,H-519:+740-904-033-741-700+ | -:+520-033-033-741-572-368+
034,999,034-999,2,0,0,2,1,H-2283:+034-999-034+ | K-174:+034-999-034+
049,002,049-002,2,0,0,2,2,H-1966:+520-233-049-002-861+ | M-1711:+740-760-049-002-817+
055,002,055-002,2,0,0,1,2,M-117:+520-033-705-220-803-055-002-820+ | M-1273:+740-055-002-861-603+
055,031,055-031,2,0,0,2,2,M-1745:+368-821-055-031-002-031-892+ | -:+416-150-002-055-031-319-001-924+
055,220,055-220,2,0,0,2,2,H-270:+740-482-055-220-415-798-803-742-617+ | M-381:+740-055-220-032-798-002-820+
055,233,055-233,2,1,0.5,1,2,M-397:+740-752-055-233+ | M-1081:+527-555-055-233-235-741-831-518+
056,091,056-091,2,2,1,1,1,K-69:+892-890-417-002-056-091+ | K-71:+892-890-417-002-056-091+
060,111,060-111,2,0,0,2,1,L-26:+740-798-240-060-111-166+ | M-67:+457/740-165-900-060-111-575+
060,220,060-220,2,0,0,1,1,M-64:+520-033-706-060-220-004+ | M-856:+740-575-017-060-220-065-374+
060,690,060-690,2,2,1,2,1,H-580:+740-269-511-060-690+ | -:+390-550-452-060-690+
060,891,060-891,2,2,1,1,1,M-1793:+226-032-060-891+ | M-1695:+740-337-484-031-060-891+
061,001,061-001,2,0,0,2,2,M-261:+740-061-001-694+ | H-1198:+740-061-001-031-820+
061,031,061-031,2,0,0,1,1,M-1883:+090-740-035-171-061-031-002-069+ | M-837:+740-142-061-031-741-125-575+
061,070,061-070,2,0,0,1,1,M-10:+405-061-070-032-033-706-235-806-002-267-455+ | M-170:+740-923-406-061-070-032-741-861+
063,315,063-315,2,2,1,1,1,M-1841:+740-760-260/220-255-220-063-315+ | M-1843:+520-220-001-820-220-063-315+
063,740,063-740,2,0,0,2,1,H-150:+063-740-918+ | Ns-60:+407-063-740-176-236-798-002-297-350-125-413+
064,706,064-706,2,0,0,2,2,H-153:+064-706-140+ | M-1633:+064-706-500+
072,002,072-002,2,0,0,1,2,M-1961:+406-072-002-817+ | M-1169:+520-033-705-220-032/231-072-002-270-633-032+
072,219,072-219,2,2,1,1,1,H-230:+520-072-219+ | H-815:+520-072-219+
072,921,072-921,2,1,0.5,1,1,M-1737:+740-760-072-921-032-002-820+ | M-1826:+520-072-921+
090,125,090-125,2,1,0.5,1,1,M-191:+090-125+ | M-901:+090-125-002-861+
097,700,097-700,2,0,0,1,2,M-2104:+151-097-700-034+ | M-478:+400-097-700-004+
100,031,100-031,2,1,0.5,2,2,H-846:+400-740-100-031-705+ | M-1654:+740-100-031+
100,235,100-235,2,0,0,2,2,M-647:+740-100-235-233-741-060-920+ | -:+740-100-235-002-817+
100,904,100-904,2,0,0,1,2,M-1985:+100-904-717-220-415-806-742+ | M-606:+740-100-904-033-705-231-798+
101,002,101-002,2,0,0,2,1,C-1:+031-840-140-740-101-002-365-287-034+ | H-45:+090-740-101-002-820+
125,002,125-002,2,0,0,2,1,C-74:+125-002-861+ | M-901:+090-125-002-861+
125,176,125-176,2,2,1,2,2,M-848:+406-125-176+ | -:+740-400-061-299-350-125-176+
125,413,125-413,2,2,1,2,2,Blk-1:+226-003-002-297-350-125-413+ | Ns-60:+407-063-740-176-236-798-002-297-350-125-413+
125,575,125-575,2,2,1,1,1,M-624:+190-125-575+ | M-837:+740-142-061-031-741-125-575+
125,590,125-590,2,1,0.5,2,2,H-611:+527-550-002-125-590+ | M-2055:+002-407-125-590-831+
125,820,125-820,2,2,1,2,1,M-41:+740-636-240-233-235-002-405-125-820+ | Sktd-1:+390-004-002-390-125-820+
130,032,130-032,2,0,0,2,2,M-1274:+130-032-905+ | Rgr-3:+130-032-820+
136,002,136-002,2,0,0,1,1,-:+136-002-298-741+ | -:+136-002-861+
137,002,137-002,2,0,0,1,1,H-702:+137-002-820+ | H-706:+700-033-137-002-820+
140,015,140-015,2,1,0.5,2,2,C-30:+822-140-015+ | L-142:+140-015-001-031-692+
140,032,140-032,2,2,1,2,2,H-1287:+400-156-140-032+ | L-118:+140-032+
140,632,140-632,2,1,0.5,1,1,M-1765:+215-031-480-140-632-705-002-093-033+ | M-8:+706-140-632+
150,741,150-741,2,0,0,1,1,M-494:+032-840-221-150-741-070-255+ | M-495:+032-840-267-150-741-070+
151,055,151-055,2,1,0.5,1,1,M-1885:+151-055-240-235+ | M-988:+151-055+
151,142,151-142,2,2,1,2,2,H-1995:+400-151-142+ | -:+151-142+
151,220,151-220,2,1,0.5,2,1,H-514:+151-220-016-002-820+ | M-731:+151-220+
151,229,151-229,2,2,1,1,1,H-906:+151-229+ | H-948:+400-151-229+
151,243,151-243,2,1,0.5,1,1,M-160:+151-243-031-002-820-741+ | M-969:+151-243+
154,388,154-388,2,0,0,2,1,-:+154-388-717-705+ | M-1270:+154-388-717-706+
154,440,154-440,2,0,0,1,1,H-1142:+400-154-440-220+ | H-761:+400-154-440-220+
155,806,155-806,2,0,0,1,2,M-1683:+155-806-467-001-692+ | M-1962:+155-806-468+
156,002,156-002,2,0,0,1,1,M-1901:+151-061/156-002-252-692+ | M-780:+740-773-156-002-820+
156,005,156-005,2,2,1,1,1,M-187:+156-005+ | M-193:+156-005+
156,140,156-140,2,1,0.5,1,2,H-1287:+400-156-140-032+ | H-1677:+156-140+
158,904,158-904,2,0,0,1,1,H-226:+400-158-904-736+ | H-227:+400-158-904-736+
159,877,159-877,2,2,1,1,2,M-874:+400-159-877+ | M-1305:+400-159-877+
161,055,161-055,2,1,0.5,2,1,C-63:+161-055+ | M-1728:+161-055-240-220-032-002-820+
161,390,161-390,2,0,0,2,1,C-12:+161-390-590-031-740-060-920+ | M-813:+161-390-590-002-861+
165,740,165-740,2,0,0,2,1,-:+244-165/740-879-220-416-803-002-861+ | M-249:+140-165-740-176-220-803+
168,032,168-032,2,2,1,1,1,M-675:+740-388-807-033-706-233-235-168-032+ | M-1159:+232-220-032-002-168-032+
176,031,176-031,2,1,0.5,2,2,H-1824:+740-176-031-060-201+ | M-155:+740-176-031+
176,060,176-060,2,0,0,2,1,H-56:+740-176-060-692+ | M-1671:+791-575-413/740-222-176-060-920+
176,231,176-231,2,1,0.5,2,2,H-2141:+565-740-176-231+ | M-1452:+740-176-231-806+
176,235,176-235,2,2,1,2,1,H-1997:+400-740-176-235+ | M-445:+740-176-235+
176,422,176-422,2,0,0,1,1,M-1497:+740-100-176-422-003+ | M-1499:+740-100-176-422-003+
190,125,190-125,2,0,0,1,1,M-1692:+390-600-617-002-190-125-632-032+ | M-624:+190-125-575+
202,892,202-892,2,0,0,2,2,H-183:+400-202-892-220-920+ | M-12:+740-390-590-233-002-368-202-892-371+
205,032,205-032,2,0,0,2,1,M-143:+740-205-032-002-252-840+ | -:+740-205-032-002-390-590-032+
215,001,215-001,2,0,0,2,2,Krs-1:+215-001-480-306-813-033-060-413-346-706+ | M-268:+215-001-480-090-820+
219,002,219-002,2,0,0,2,1,H-85:+520-219-002-817+ | M-1661:+520-070-219-002-861-032-520-919-140+
220,001,220-001,2,1,0.5,1,1,M-1741:+565-031-416-140-220-001+ | M-1843:+520-220-001-820-220-063-315+
220,014,220-014,2,1,0.5,2,1,B-3:+220-014+ | M-260:+090-740-220-014-002-820+
220,741,220-741,2,0,0,2,1,L-45:+411-440-236-220-741-634+ | M-127:+565-740-220-741-176+
220,786,220-786,2,0,0,1,2,M-172:+405-018-001-220-786-850+ | M-414:+220-786-255+
222,235,222-235,2,0,0,2,1,C-53:+032-031/740-222-235-002-861+ | -:+740-222-235-002-820+
226,003,226-003,2,1,0.5,2,2,Blk-1:+226-003-002-297-350-125-413+ | Ns-83:+226-003+
226,415,226-415,2,1,0.5,2,2,M-639:+226-415-002-190-751+ | Rpr-1:+400-226-415+
226,803,226-803,2,0,0,1,1,M-147:+226-803-002-220-455-520+ | M-713:+226-803-717-002-764+
232,240,232-240,2,0,0,2,1,C-11:+590-615-140/232-240-001-060-920+ | H-89:+232-240-741-060-920+
233,001,233-001,2,0,0,1,1,M-111:+740-920-320-233-001-821+ | M-840:+046-031-033-705-233-001-920-374+
233,740,233-740,2,0,0,2,1,L-46:+527-388-233-740-176-002-861-392+ | M-1681:+520-072-233-740-798-002-861-832+
235,055,235-055,2,2,1,2,2,H-25:+740-900-003-806-033-705-235-055+ | M-1266:+740-483-233-235-055+
235,798,235-798,2,0,0,2,2,H-44:+520-033-706-235-798-803-002-031-892+ | M-1972:+740-455-235-798-742-460-353+
236,806,236-806,2,0,0,2,1,H-405:+236-806-002-863+ | M-678:+740-752-006-503-236-806-002-031-502+
240,415,240-415,2,1,0.5,1,2,H-2021:+740-752-463-495-240-415+ | H-386:+527-555-740-055-240-415-798-060-201+
241,220,241-220,2,0,0,2,2,H-444:+241-220-032-002-861+ | M-1576:+241-220-235-803+
241,803,241-803,2,0,0,1,1,M-325:+241-803-002-850-493+ | M-325:+241-803-002-850-491+
243,031,243-031,2,0,0,1,1,M-1714:+617-243-031-740-861+ | M-160:+151-243-031-002-820-741+
244,165,244-165,2,1,0.5,2,2,-:+244-165/740-879-220-416-803-002-861+ | H-129:+409-061-740-235-220-031-002-861-244-165+
250,579,250-579,2,2,1,2,1,C-8:+740-803-233-741-250-579+ | M-159:+740-048-741-250-579+
255,001,255-001,2,0,0,2,2,H-61:+740-690-435-255-001-060-201+ | M-416:+324-255-001-405-016+
255,055,255-055,2,2,1,1,1,H-1797:+740-690-435-255-055+ | H-209:+400-921-690-435-255-055+
255,060,255-060,2,0,0,1,1,M-317:+255-060-692-401-920+ | M-626:+842-374-125/740-803-060-692-740-690-435-255-060-692+
255,400,255-400,2,0,0,2,2,H-1077:+400-255-400-165-900-001+ | M-488:+615-016-435-255-400-136-140+
255,920,255-920,2,0,0,2,2,-:+740-407-590-690-436-255-920-318-220-415-803+ | M-146:+740-255-920-060-692+
269,140,269-140,2,0,0,2,1,K-4:+036-269-140-002-741-060-920+ | M-1127:+060-692/740-269-140-002+
269,511,269-511,2,0,0,2,1,H-580:+740-269-511-060-690+ | M-31:+740-269-511-233-060-820+
292,590,292-590,2,0,0,1,2,M-1095:+861-292-590-520-515-503+ | M-1316:+127-381-292-590-032-901-620+
297,190,297-190,2,1,0.5,1,1,M-53:+090-740-220-016-002-297-190-920-140+ | M-1087:+527-554-001-297-190+
297,350,297-350,2,0,0,2,2,Blk-1:+226-003-002-297-350-125-413+ | Ns-60:+407-063-740-176-236-798-002-297-350-125-413+
298,741,298-741,2,2,1,2,1,C-5:+740-140-717-002-298-741+ | -:+136-002-298-741+
310,350,310-350,2,0,0,2,2,C-23:+129-817-310-350-128-857-003-388+ | Ns-9:+740-142-067/002-374-310-350-495-834+
315,850,315-850,2,2,1,2,1,H-80:+595-820-100-415-741-315-850+ | M-1002:+740-373-031-002-315-850+
321,407,321-407,2,0,0,1,1,M-534:+407-321-407-845-033-705-235+ | M-593:+407-321-407-845-033-705-235+
335,002,335-002,2,0,0,2,1,K-28:+440-411-740-335-002-285-491+ | M-1155:+740-760-335-002-033-705+
335,220,335-220,2,0,0,2,1,M-221:+740-760-335-220-032-002-820+ | -:+335-220-098-921-861+
336,018,336-018,2,2,1,1,1,H-817:+400-740-336-018+ | H-818:+740-336-018+
350,240,350-240,2,0,0,1,1,M-1757:+504-350-240-741-060-920+ | M-285:+504-350-240-002-861+
350,741,350-741,2,0,0,1,2,H-2127:+504-350-741-060-920+ | H-515:+740-798-463-350-741-590-032+
350,892,350-892,2,0,0,2,2,H-1834:+298-350-892-590+ | M-1767:+790/400-296-350-892-632-032+
354,002,354-002,2,0,0,1,1,M-364:+740-354-002-817+ | M-1311:+520-400-354-002-817+
365,460,365-460,2,0,0,1,1,M-577:+617-142-597-032-905/407-004-002-365-460-495+ | M-1532:+407-004-002-365-460-495+
368,091,368-091,2,2,1,1,1,H-1862:+700-033-368-091+ | H-1863:+368-091+
368,263,368-263,2,2,1,1,1,M-631:+520-033-706-240-220-032-368-263+ | M-700:+740-760-820-368-263+
368,590,368-590,2,1,0.5,2,2,H-951:+388-134-368-590+ | ?-3:+002-368-590-900+
368,634,368-634,2,2,1,1,1,Blk-2:+390-717-061-002-368-634+ | Blk-4:+527-554-298-368-634+
368,740,368-740,2,0,0,2,1,H-96:+368-740-870+ | M-23:+842-871-192-368/740-482-060-692-520-220-235-001-920+
368,920,368-920,2,2,1,1,1,M-48:+390-820-463-060-368-920+ | M-84:+740-765-240-001-368-920+
382,382,382-382,2,1,0.5,1,1,-:+382-382-382+ | -:+382-382-382+
384,002,384-002,2,0,0,2,1,M-213:+740-384-002-390-346+ | -:+740-384-002-629-279+
384,233,384-233,2,0,0,1,1,M-504:+740-384-233-806+ | M-597:+740-384-233-806+
388,002,388-002,2,0,0,2,1,M-1830:+740-388-002-820+ | -:+151-032-388-002-390-705+
388,032,388-032,2,2,1,1,1,H-2134:+001-480-388-032+ | H-2133:+031-480-388-032+
388,231,388-231,2,1,0.5,1,1,H-26:+740-388-231-240-798-001-820+ | H-1024:+740-443-388-231+
388,235,388-235,2,1,0.5,1,1,M-1817:+740-388-235+ | M-793:+740-388-235-240-798-002-861+
388,585,388-585,2,0,0,1,1,M-578:+740-388-585-017+ | M-580:+740-388-585-017+
390,018,390-018,2,1,0.5,1,1,M-83:+390-018-796+ | M-283:+390-018+
390,032,390-032,2,2,1,1,1,M-165:+817-740-194/740-760-001-741-390-032+ | M-1835:+154-900-004-001-390-032+
390,095,390-095,2,1,0.5,2,2,C-40:+390-095-909-005-825-776-220-016+ | M-71:+151-279-142-002-390-095+
390,140,390-140,2,2,1,1,1,M-51:+740-798-460-350-235-741-390-140+ | M-708:+740-061-002-390-140+
390,390,390-390,2,1,0.5,1,1,M-2094:+390-390-390+ | M-2094:+390-390-390+
390,415,390-415,2,1,0.5,2,2,Alt-90:+390-415+ | L-145:+390-415-002-550+
390,705,390-705,2,2,1,2,1,M-1825:+157-031-002-390-705+ | -:+151-032-388-002-390-705+
390,710,390-710,2,1,0.5,1,1,M-316:+367-390-710-002-861+ | M-784:+368-390-710+
390,790,390-790,2,2,1,2,2,M-131:+740-390-590-741-390-790+ | Ns-46:+390-790+
390,803,390-803,2,0,0,2,1,M-77:+832-390-803-002-861+ | Sktd-2:+740-060-390-803-740+
390,840,390-840,2,0,0,2,2,M-411:+390-840-233-240-744-033-272+ | -:+390-840-741-031-370+
390,920,390-920,2,0,0,1,2,M-1955:+390-920-322-803-002-820+ | M-1838:+390-920-323+
391,002,391-002,2,0,0,2,1,M-40:+391-002-527-475-005+ | -:+391-002-365-550+
400,098,400-098,2,2,1,1,1,H-1331:+400-098+ | H-2034:+400-098+
400,159,400-159,2,0,0,1,2,M-874:+400-159-877+ | M-1305:+400-159-877+
400,234,400-234,2,2,1,1,1,H-888:+400-234+ | H-945:+400-234+
400,352,400-352,2,2,1,1,1,H-1933:+400-520-400-352+ | H-213:+400-520-400-352+
400,368,400-368,2,0,0,2,2,H-1898:+400-368-741+ | M-836:+400-368-055+
400,527,400-527,2,0,0,2,2,H-843:+400-527-195+ | M-1917:+400-527-555-233-235+
400,703,400-703,2,1,0.5,1,1,M-1794:+400-703-617+ | M-1135:+740-061-002-400-703+
400,798,400-798,2,0,0,2,1,M-748:+790/400-798-243+ | Nd-2:+400-798-255+
400,804,400-804,2,1,0.5,1,1,M-1849:+400-804-233+ | M-1930:+400-804+
405,016,405-016,2,1,0.5,2,2,M-416:+324-255-001-405-016+ | -:+405-016-002-861+
405,017,405-017,2,2,1,2,2,Agr-3:+405-017+ | M-673:+405-017+
406,125,406-125,2,1,0.5,2,1,H-50:+740-406-590-741-406-125+ | M-848:+406-125-176+
406,590,406-590,2,0,0,2,1,H-50:+740-406-590-741-406-125+ | L-28:+740-406-590-741-060-920+
407,016,407-016,2,0,0,2,2,H-1014:+407-016-013-861+ | M-1314:+407-016-001-740-923+
407,321,407-321,2,0,0,1,1,M-534:+407-321-407-845-033-705-235+ | M-593:+407-321-407-845-033-705-235+
411,411,411-411,2,1,0.5,1,1,H-1522:+411-411-411+ | H-1522:+411-411-411+
413,840,413-840,2,0,0,2,2,H-1684:+682-413-840/740-061+ | -:+831-413-840-091+
415,001,415-001,2,1,0.5,2,2,H-1823:+400-740-798-365-415-001+ | M-634:+679-740-220-415-001-820-812-820-140-820+
415,033,415-033,2,0,0,2,2,-:+740-175-415-033-001+ | M-1785:+906-200/740-100-415-033-702+
