"id","cisi","side_index","sides","site","type","material","shape","complete","direction","token_count","status","short_mark_candidate","long_text_candidate","horizontal_bin","vertical_bin","thickness_bin","text"
"904.1","H-2019","1","2","Harappa","TAB:B","Clay","prism","Y","R/L","4","clean_side_row","false","true","h_015_025","v_000_010","-","+090-740-240-235+"
"904.2","H-2019","2","2","Harappa","TAB:B","Clay","prism","Y","R/L","4","clean_side_row","false","true","h_015_025","v_000_010","-","+690-590-032-220+"
"1233.1","H-202","1","2","Harappa","TAB:B","-","rectangular","-","R/L","2","audit_only_side_row","false","false","-","v_010_020","-","+482-240["
"1233.2","H-202","2","2","Harappa","TAB:B","-","rectangular","N","R/L","2","audit_only_side_row","false","false","-","v_010_020","-","]000-745+"
"902.1","H-2020","1","2","Harappa","TAB:B","Clay","prism","Y","R/L","4","clean_side_row","false","true","h_015_025","v_000_010","-","+090-740-240-235+"
"902.2","H-2020","2","2","Harappa","TAB:B","Clay","prism","Y","R/L","4","clean_side_row","false","true","h_015_025","v_000_010","-","+690-590-032-220+"
"601.1","H-2021","1","2","Harappa","TAB:B","Clay","prism","Y","R/L","5","clean_side_row","false","true","h_025_035","v_010_020","-","+740-752-070-255-832+"
"601.2","H-2021","2","2","Harappa","TAB:B","Clay","prism","Y","R/L","6","clean_side_row","false","true","h_025_035","v_010_020","-","+740-752-463-495-240-415+"
"594.1","H-2022","1","2","Harappa","TAB:B","Clay","prism","Y","R/L","3","clean_side_row","false","true","h_gt_035","v_010_020","-","+032-850-031+"
"594.2","H-2022","2","2","Harappa","TAB:B","Clay","prism","Y","R/L","5","clean_side_row","false","true","h_gt_035","v_010_020","-","+740-752-175-002-861+"
"754.1","H-2038","1","2","Harappa","TAB:I","Steatite","rectangular","N","-","1","audit_only_side_row","false","false","-","v_000_010","th_000_003","]000+"
"754.2","H-2038","2","2","Harappa","TAB:I","Steatite","rectangular","-","R/L","2","audit_only_side_row","false","false","-","v_000_010","th_000_003","+400-520["
"1236.1","H-205","1","2","Harappa","TAB:B","Faience","rectangular","Y","R/L","4","clean_side_row","false","true","h_015_025","v_010_020","-","+740-048-741-850+"
"1236.2","H-205","2","2","Harappa","TAB:B","Faience","rectangular","Y","R/L","6","clean_side_row","false","true","h_015_025","v_010_020","-","+700-033-711-335-575-413+"
"781.1","H-2057","1","2","Harappa","TAB:I","Steatite","rectangular","-","R/L","2","audit_only_side_row","false","false","-","v_000_010","th_000_003","+400-740["
"781.2","H-2057","2","2","Harappa","TAB:I","Steatite","rectangular","-","R/L","2","audit_only_side_row","false","false","-","v_000_010","th_000_003","+740-336["
"756.1","H-2058","1","2","Harappa","TAB:I","Steatite","rectangular","N","R/L","2","audit_only_side_row","false","false","-","v_000_010","th_003_007","+740-000["
"756.2","H-2058","2","2","Harappa","TAB:I","Steatite","rectangular","-","R/L","2","audit_only_side_row","false","false","-","v_000_010","th_003_007","+400-740["
"587.1","H-2059","1","2","Harappa","TAB:I","Steatite","rectangular","-","R/L","2","audit_only_side_row","false","false","-","v_000_010","th_000_003","+700-032["
"587.2","H-2059","2","2","Harappa","TAB:I","Steatite","rectangular","-","R/L","1","audit_only_side_row","false","false","-","v_000_010","th_000_003","]337+"
"1237.1","H-206","1","2","Harappa","TAB:B","-","rectangular","Y","R/L","6","clean_side_row","false","true","h_015_025","v_010_020","-","+740-642-240-204-705-621+"
"1237.2","H-206","2","2","Harappa","TAB:B","-","rectangular","Y","R/L","2","clean_side_row","true","false","h_015_025","v_010_020","-","+700-033+"
"486.1","H-2060","1","2","Harappa","TAB:I","Steatite","-","N","-","2","audit_only_side_row","false","false","-","v_000_010","th_000_003","+700-000["
"486.2","H-2060","2","2","Harappa","TAB:I","Steatite","-","N","-","1","audit_only_side_row","false","false","-","v_000_010","th_000_003","+000["
"647.1","H-2062","1","2","Harappa","TAB:I","Steatite","rectangular","Y","R/L","4","clean_side_row","false","true","h_015_025","v_000_010","th_003_007","+400-156-435-255+"
"647.2","H-2062","2","2","Harappa","TAB:I","Steatite","rectangular","Y","R/L","3","clean_side_row","false","true","h_015_025","v_000_010","th_003_007","+868-705-590+"
"390.1","H-2063","1","2","Harappa","TAB:I","Steatite","rectangular","Y","R/L","3","clean_side_row","false","true","h_000_015","v_000_010","th_003_007","+868-706-590+"
"390.2","H-2063","2","2","Harappa","TAB:I","Steatite","rectangular","Y","R/L","4","clean_side_row","false","true","h_000_015","v_000_010","th_003_007","+400-156-435-255+"
"804.1","H-2064","1","2","Harappa","TAB:I","Steatite","rectangular","-","R/L","2","audit_only_side_row","false","false","-","v_000_010","th_000_003","+868-706["
"804.2","H-2064","2","2","Harappa","TAB:I","Steatite","rectangular","-","R/L","3","audit_only_side_row","false","false","-","v_000_010","th_000_003","]156-435-255+"
"799.1","H-2065","1","2","Harappa","TAB:I","Steatite","rectangular","-","R/L","2","audit_only_side_row","false","false","-","v_000_010","th_000_003","]435-255+"
"799.2","H-2065","2","2","Harappa","TAB:I","Steatite","rectangular","-","R/L","2","audit_only_side_row","false","false","-","v_000_010","th_000_003","]240-590+"
"671.1","H-2066","1","2","Harappa","TAB:I","Steatite","rectangular","Y","L/R","3","clean_side_row","false","true","h_015_025","v_000_010","th_003_007","+868-706-590+"
"671.2","H-2066","2","2","Harappa","TAB:I","Steatite","rectangular","Y","L/R","4","clean_side_row","false","true","h_015_025","v_000_010","th_003_007","+400-156-435-255+"
"872.1","H-2067","1","2","Harappa","TAB:I","Steatite","rectangular","-","-","1","audit_only_side_row","false","false","-","v_000_010","th_000_003","+154["
"872.2","H-2067","2","2","Harappa","TAB:I","Steatite","rectangular","-","R/L","2","audit_only_side_row","false","false","-","v_000_010","th_000_003","]706-590+"
"579.1","H-2068","1","2","Harappa","TAB:I","Steatite","rectangular","-","-","1","audit_only_side_row","false","false","-","v_000_010","th_000_003","]590+"
"579.2","H-2068","2","2","Harappa","TAB:I","Steatite","rectangular","N","-","1","audit_only_side_row","false","false","-","v_000_010","th_000_003","]000+"
"532.1","H-2069","1","2","Harappa","TAB:I","Steatite","rectangular","Y","R/L","3","clean_side_row","false","true","h_015_025","v_000_010","th_000_003","+868-705-590+"
"532.2","H-2069","2","2","Harappa","TAB:I","Steatite","rectangular","Y","R/L","5","clean_side_row","false","true","h_015_025","v_000_010","th_000_003","+700-034-400-525-550+"
"862.1","H-2070","1","2","Harappa","TAB:I","Steatite","rectangular","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","th_000_003","+700-034+"
"862.2","H-2070","2","2","Harappa","TAB:I","Steatite","rectangular","Y","R/L","4","clean_side_row","false","true","h_000_015","v_000_010","th_000_003","+400-740-817-276+"
"793.1","H-2071","1","2","Harappa","TAB:I","Steatite","rectangular","N","R/L","2","audit_only_side_row","false","false","-","v_000_010","th_000_003","]700-000+"
"793.2","H-2071","2","2","Harappa","TAB:I","Steatite","rectangular","N","L/R","3","audit_only_side_row","false","false","-","v_000_010","th_000_003","+400-740-000["
"839.1","H-2072","1","2","Harappa","TAB:I","Steatite","-","N","-","1","audit_only_side_row","false","false","-","-","th_000_003","]000+"
"839.2","H-2072","2","2","Harappa","TAB:I","Steatite","-","-","R/L","3","audit_only_side_row","false","false","-","-","th_000_003","+400-740-032["
"738.1","H-2074","1","2","Harappa","TAB:I","Steatite","rectangular","-","R/L","4","audit_only_side_row","false","false","-","v_000_010","th_000_003","+700-034-690-365["
"738.2","H-2074","2","2","Harappa","TAB:I","Steatite","rectangular","N","R/L","3","audit_only_side_row","false","false","-","v_000_010","th_000_003","+740-760-000["
"761.1","H-2075","1","2","Harappa","TAB:I","Faience","rectangular","N","-","1","audit_only_side_row","false","false","-","v_000_010","th_000_003","]000+"
"761.2","H-2075","2","2","Harappa","TAB:I","Faience","rectangular","N","R/L","2","audit_only_side_row","false","false","-","v_000_010","th_000_003","+740-000["
"795.1","H-2080","1","2","Harappa","TAB:I","Steatite","-","N","-","2","audit_only_side_row","false","false","-","-","th_000_003","]000-000["
"795.2","H-2080","2","2","Harappa","TAB:I","Steatite","-","-","-","2","audit_only_side_row","false","false","-","-","th_000_003","]220-760["
"908.1","H-2082","1","2","Harappa","TAB:I","Steatite","rectangular","-","-","1","audit_only_side_row","false","false","-","v_000_010","th_000_003","+824["
"908.2","H-2082","2","2","Harappa","TAB:I","Steatite","rectangular","N","R/L","3","audit_only_side_row","false","false","-","v_000_010","th_000_003","+400-740-000["
"906.1","H-2083","1","2","Harappa","TAB:I","Steatite","rectangular-round","N","L/R","2","usable_uncertain_side_row","false","false","h_000_015","-","th_000_003","+000-824+"
"906.2","H-2083","2","2","Harappa","TAB:I","Steatite","rectangular-round","N","L/R","3","usable_uncertain_side_row","false","false","h_000_015","-","th_000_003","+740-390-000+"
"472.1","H-2084","1","2","Harappa","TAB:I","Steatite","rectangular","Y","R/L","3","clean_side_row","false","true","h_015_025","v_000_010","th_000_003","+526-555-235+"
"472.2","H-2084","2","2","Harappa","TAB:I","Steatite","rectangular","Y","R/L","3","clean_side_row","false","true","h_015_025","v_000_010","th_000_003","+824-892-413+"
"887.1","H-2085","1","2","Harappa","TAB:I","Steatite","rectangular","N","R/L","3","usable_uncertain_side_row","false","false","h_000_015","v_000_010","th_000_003","+000-000-139+"
"887.2","H-2085","2","2","Harappa","TAB:I","Steatite","rectangular","Y","L/R","3","clean_side_row","false","true","h_000_015","v_000_010","th_000_003","+413-892-824+"
"457.1","H-2086","1","2","Harappa","TAB:I","Steatite","rectangular","-","R/L","3","audit_only_side_row","false","false","-","v_000_010","th_000_003","+740-636-240["
"457.2","H-2086","2","2","Harappa","TAB:I","Steatite","rectangular","-","R/L","2","audit_only_side_row","false","false","-","v_000_010","th_000_003","]892-413+"
"566.1","H-2087","1","2","Harappa","TAB:I","Steatite","-","N","-","3","audit_only_side_row","false","false","-","-","-","]000-000-000["
"566.2","H-2087","2","2","Harappa","TAB:I","Steatite","-","N","-","2","audit_only_side_row","false","false","-","-","-","]000-000["
"573.1","H-2088","1","2","Harappa","TAB:I","Steatite","rectangular","-","NR","1","audit_only_side_row","false","false","-","v_000_010","th_000_003","]700+"
"573.2","H-2088","2","2","Harappa","TAB:I","Steatite","rectangular","-","R/L","2","audit_only_side_row","false","false","-","v_000_010","th_000_003","+740-630["
"897.1","H-2089","1","2","Harappa","TAB:I","Steatite","rectangular","Y","R/L","4","clean_side_row","false","true","h_000_015","v_000_010","th_003_007","+400-740-892-617+"
"897.2","H-2089","2","2","Harappa","TAB:I","Steatite","rectangular","Y","R/L","4","clean_side_row","false","true","h_000_015","v_000_010","th_003_007","+869-060-001-820+"
"1240.1","H-209","1","2","Harappa","TAB:B","Faience","rectangular","Y","R/L","6","clean_side_row","false","true","h_015_025","v_010_020","-","+400-921-690-435-255-055+"
"1240.2","H-209","2","2","Harappa","TAB:B","Faience","rectangular","Y","R/L","2","clean_side_row","true","false","h_015_025","v_010_020","-","+700-032+"
"681.1","H-2090","1","2","Harappa","TAB:I","Steatite","rectangular","Y","R/L","4","clean_side_row","false","true","h_015_025","v_000_010","th_003_007","+400-740-892-617+"
"681.2","H-2090","2","2","Harappa","TAB:I","Steatite","rectangular","Y","R/L","3","clean_side_row","false","true","h_015_025","v_000_010","th_003_007","+869-060-820+"
"575.1","H-2091","1","2","Harappa","TAB:I","Steatite","rectangular","-","-","1","audit_only_side_row","false","false","-","v_000_010","th_000_003","]820+"
"575.2","H-2091","2","2","Harappa","TAB:I","Steatite","rectangular","N","R/L","2","audit_only_side_row","false","false","-","v_000_010","th_000_003","+400-000["
"909.1","H-2092","1","2","Harappa","TAB:I","Steatite","-","-","R/L","2","audit_only_side_row","false","false","-","v_000_010","th_000_003","+400-740["
"909.2","H-2092","2","2","Harappa","TAB:I","Steatite","-","-","-","1","audit_only_side_row","false","false","-","v_000_010","th_000_003","]820+"
"903.1","H-2093","1","2","Harappa","TAB:I","Steatite","rectangular","N","R/L","3","audit_only_side_row","false","false","-","v_000_010","th_000_003","]000-700-000["
"903.2","H-2093","2","2","Harappa","TAB:I","Steatite","rectangular","-","R/L","2","audit_only_side_row","false","false","-","v_000_010","th_000_003","]820-740["
"476.1","H-2094","1","2","Harappa","TAB:I","Steatite","rectangular","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","th_000_003","+700-034+"
"476.2","H-2094","2","2","Harappa","TAB:I","Steatite","rectangular","Y","R/L","3","clean_side_row","false","true","h_000_015","v_000_010","th_000_003","+002-861-416+"
"518.1","H-2095","1","2","Harappa","TAB:I","-","rectangular","Y","R/L","2","clean_side_row","true","false","h_015_025","v_000_010","-","+700-034+"
"518.2","H-2095","2","2","Harappa","TAB:I","-","rectangular","Y","R/L","3","clean_side_row","false","true","h_015_025","v_000_010","-","+002-861-416+"
"665.1","H-2096","1","2","Harappa","TAB:I","-","rectangular","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+700-034+"
"665.2","H-2096","2","2","Harappa","TAB:I","-","rectangular","Y","R/L","3","clean_side_row","false","true","h_000_015","v_000_010","-","+002-861-416+"
"488.1","H-2097","1","2","Harappa","TAB:I","Steatite","rectangular","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","th_003_007","+034-700+"
"488.2","H-2097","2","2","Harappa","TAB:I","Steatite","rectangular","Y","R/L","3","clean_side_row","false","true","h_000_015","v_000_010","th_003_007","+002-861-416+"
"762.1","H-2098","1","2","Harappa","TAB:I","Steatite","rectangular","Y","-","2","usable_uncertain_side_row","false","false","h_000_015","v_000_010","th_003_007","+034-700+"
"762.2","H-2098","2","2","Harappa","TAB:I","Steatite","rectangular","-","-","2","audit_only_side_row","false","false","h_000_015","v_000_010","th_003_007","]861-416+"
"786.1","H-2099","1","2","Harappa","TAB:I","Steatite","rectangular","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","th_000_003","+255-033+"
"786.2","H-2099","2","2","Harappa","TAB:I","Steatite","rectangular","Y","R/L","3","clean_side_row","false","true","h_000_015","v_000_010","th_000_003","+416-590-033+"
"1241.1","H-210","1","2","Harappa","TAB:B","Faience","rectangular","Y","R/L","4","clean_side_row","false","true","h_015_025","v_010_020","-","+740-100-176-101+"
"1241.2","H-210","2","2","Harappa","TAB:B","Faience","rectangular","Y","NR","1","usable_uncertain_side_row","false","false","h_015_025","v_010_020","-","+698+"
"817.1","H-2100","1","2","Harappa","TAB:I","Steatite","rectangular","N","R/L","2","audit_only_side_row","false","false","-","v_000_010","th_003_007","+400-000["
"817.2","H-2100","2","2","Harappa","TAB:I","Steatite","rectangular","-","-","1","audit_only_side_row","false","false","-","v_000_010","th_003_007","+110["
"750.1","H-2101","1","2","Harappa","TAB:I","Steatite","-","-","R/L","2","audit_only_side_row","false","false","-","v_000_010","th_000_003","+400-090["
"750.2","H-2101","2","2","Harappa","TAB:I","Steatite","-","N","-","1","audit_only_side_row","false","false","-","v_000_010","th_000_003","]000["
"1018.1","H-2102","1","2","Harappa","TAB:I","Steatite","rectangular","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","th_000_003","+700-034+"
"1018.2","H-2102","2","2","Harappa","TAB:I","Steatite","rectangular","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","th_000_003","+137-413+"
"783.1","H-2103","1","2","Harappa","TAB:I","Steatite","rectangular","-","R/L","3","audit_only_side_row","false","false","-","v_000_010","th_000_003","]740-400-142+"
"783.2","H-2103","2","2","Harappa","TAB:I","Steatite","rectangular","N","R/L","2","audit_only_side_row","false","false","-","v_000_010","th_000_003","]000-491+"
"830.1","H-2104","1","2","Harappa","TAB:I","Steatite","rectangular","Y","L/R","3","clean_side_row","false","true","h_000_015","v_000_010","th_000_003","+740-797-688+"
"830.2","H-2104","2","2","Harappa","TAB:I","Steatite","rectangular","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","th_000_003","+400-137+"
"642.1","H-2105","1","2","Harappa","TAB:I","Steatite","rectangular","Y","NR","1","usable_uncertain_side_row","false","false","h_000_015","v_000_010","th_000_003","+137+"
"642.2","H-2105","2","2","Harappa","TAB:I","Steatite","rectangular","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","th_000_003","+700-034+"
