"checked_date","lipi_sign","source_row_id","cisi","cisi_prefix","in_mayig_overlap_by_cisi","overlap_count_match","overlap_comparison_status","site","type","material","shape","preservation","direction","class","sign_count","frame700_relation","text","overlap_lipi_text","overlap_mayig_graphemes","research_use","accepted_decipherment_claim"
"2026-05-25","032","839.2","H-2072","H","0","","","Harappa","TAB:I","Steatite","-","fragment","R/L","UC","3","not_adjacent_to_700","+400-740-032[","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","527.1","H-2073","H","0","","","Harappa","TAB:I","Steatite","-","fragment","R/L","UC","2","not_adjacent_to_700","+740-032[","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","640.2","H-2108","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","SC","4","not_adjacent_to_700","+400-740-032-014+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","843.1","H-2109","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","SC","3","not_adjacent_to_700","+690-032-025+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","835.1","H-2112","H","0","","","Harappa","TAB:I","Steatite","rectangular","fragment","R/L","UC","4","not_adjacent_to_700","]740-032-013-904+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","798.1","H-2113","H","0","","","Harappa","TAB:I","Steatite","rectangular","chipped","R/L","UC","3","not_adjacent_to_700","+400-740-032[","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","798.2","H-2113","H","0","","","Harappa","TAB:I","Steatite","rectangular","chipped","R/L","??","2","not_adjacent_to_700","+904-032-000[","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","881.2","H-2114","H","0","","","Harappa","TAB:I","-","rectangular","fragment","R/L","??","2","not_adjacent_to_700","]740-032-000[","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","544.2","H-2115","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","SS","4","not_adjacent_to_700","+400-740-032-028+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","674.1","H-2129","H","0","","","Harappa","TAB:I","Steatite","rectangular","chipped","R/L","VN","2","700_before_sign","+700-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","866.2","H-2133","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","-","SC","4","not_adjacent_to_700","+031-480-388-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","814.1","H-2134","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","-","SC","4","not_adjacent_to_700","+001-480-388-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","596.1","H-2139","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","VN","2","700_before_sign","+700-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","841.2","H-2146","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","VN","2","700_before_sign","+700-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","848.2","H-2149","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","SC","4","not_adjacent_to_700","+590-032-645-003+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","770.1","H-2150","H","0","","","Harappa","TAB:I","Steatite","rectangular","fragment","R/L","??","2","not_adjacent_to_700","+590-032-000[","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","785.1","H-2171","H","0","","","Harappa","TAB:I","Steatite","-","fragment","-","UC","2","700_before_sign","]700-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","801.1","H-2173","H","0","","","Harappa","TAB:I","Steatite","oval","complete","R/L","VN","2","700_before_sign","+700-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","749.1","H-2183","H","0","","","Harappa","TAB:I","Steatite","rectangular-round","complete","R/L","VN","2","700_before_sign","+700-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","490.1","H-2184","H","0","","","Harappa","TAB:I","Steatite","rectangular-round","complete","R/L","VN","2","700_before_sign","+700-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","490.2","H-2184","H","0","","","Harappa","TAB:I","Steatite","rectangular-round","complete","R/L","SS","4","not_adjacent_to_700","+400-740-032-015+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","834.1","H-2185","H","0","","","Harappa","TAB:I","Steatite","rectangular-round","complete","R/L","VN","2","700_before_sign","+700-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","519.1","H-2186","H","0","","","Harappa","TAB:I","Steatite","rectangular-round","complete","R/L","VN","2","700_before_sign","+700-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","694.1","H-2187","H","0","","","Harappa","TAB:I","Steatite","unusual","complete","R/L","SS","3","not_adjacent_to_700","+740-032-840+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","405.2","H-2192","H","0","","","Harappa","TAB:I","Steatite","fish","complete","R/L","LP","6","not_adjacent_to_700","+740-630-240-031-032-171+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","632.1","H-2193","H","0","","","Harappa","TAB:I","Steatite","triangular","complete","R/L","SC","3","not_adjacent_to_700","+590-032-220+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","586.1","H-2194","H","0","","","Harappa","TAB:I","Steatite","triangular","fragment","R/L","UC","3","not_adjacent_to_700","+590-032-220[","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","643.1","H-2198","H","0","","","Harappa","TAB:I","Steatite","circular","complete","R/L","SS","3","not_adjacent_to_700","+740-255-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","643.2","H-2198","H","0","","","Harappa","TAB:I","Steatite","circular","complete","R/L","VN","2","700_before_sign","+700-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","753.1","H-2201","H","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","VN","2","700_before_sign","+700-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","659.2","H-2204","H","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","SS","4","not_adjacent_to_700","+400-740-032-027+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","641.2","H-2205","H","0","","","Harappa","TAB:I","Steatite","prism","fragment","R/L","UC","3","not_adjacent_to_700","]740-032-027+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","871.2","H-2206","H","0","","","Harappa","TAB:I","Steatite","prism","chipped","R/L","SS","3","not_adjacent_to_700","+740-032-025+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","630.2","H-2207","H","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","SS","4","not_adjacent_to_700","+400-740-032-027+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","549.2","H-2208","H","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","SS","4","not_adjacent_to_700","+400-740-032-027+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","638.2","H-2209","H","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","SS","4","not_adjacent_to_700","+400-740-032-025+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","829.1","H-2211","H","0","","","Harappa","TAB:I","Steatite","prism","chipped","R/L","VN","2","700_before_sign","+700-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","829.2","H-2211","H","0","","","Harappa","TAB:I","Steatite","prism","chipped","R/L","SC","4","not_adjacent_to_700","+700-840-032-741+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","407.2","H-2213","H","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","SC","4","not_adjacent_to_700","+824-032-578-415+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","672.3","H-2214","H","0","","","Harappa","TAB:I","Steatite","prism","complete","L/R","SC","4","not_adjacent_to_700","+876-032-578-415+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","679.1","H-2217","H","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","VN","2","700_before_sign","+700-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","679.2","H-2217","H","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","SC","3","not_adjacent_to_700","+400-854-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","492.2","H-2244","H","0","","","Harappa","TAB:I","Steatite","rectangular","partly damaged","R/L","??","4","not_adjacent_to_700","]000-240-031-032-171[","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","484.2","H-2246","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","SC","4","not_adjacent_to_700","+824-032-578-415+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","3934.1","H-2282","H","0","","","Harappa","POT:T:g","Clay","-","fragment","R/L","NU","3","not_adjacent_to_700","+034-032-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","538.1","H-2343","H","0","","","Harappa","POT:T:g","Clay","-","fragment","R/L","??","3","not_adjacent_to_700","]220-032-176-000+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","482.1","H-2351","H","0","","","Harappa","POT:T:g","Clay","-","fragment","R/L","??","2","not_adjacent_to_700","+154-032-000+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","5389.1","H-2585","H","0","","","Harappa","TAB:I","-","rectangular","complete","R/L","SC","3","not_adjacent_to_700","+400-740-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1877.1","K-1","K","0","","","Kalibangan","SEAL:S","Steatite","square","complete","R/L","SC","4","not_adjacent_to_700","+031-504-632-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1885.1","K-10","K","0","","","Kalibangan","SEAL:S","Steatite","square","complete","R/L","LP","10","not_adjacent_to_700","+740-690-435-255-002-368-861-590-032-368+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1926.2","K-68","K","0","","","Kalibangan","TAB:B","Faience","cuboid","complete","R/L","VN","2","700_before_sign","+700-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1937.1","K-81","K","0","","","Kalibangan","TAG:L","-","-","fragment","R/L","??","4","not_adjacent_to_700","+740-100-000-717-032-000+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1945.2","K-90","K","0","","","Kalibangan","POT:T:g","-","-","complete","NR","NU","1","not_adjacent_to_700","+032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1950.1","K-96","K","0","","","Kalibangan","POT:T:g","-","-","fragment","R/L","??","4","not_adjacent_to_700","]033-220-520-032-000[","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1965.1","K-121","K","0","","","Kalibangan","ROD","Copper","-","complete","T/B","??","4","not_adjacent_to_700","+090-740-240-032-000+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","5273.1","K-145","K","0","","","Kalibangan","SEAL:S","-","square","complete","R/L","LP","7","not_adjacent_to_700","+740-585-231-220-032-002-820+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","5285.1","K-160","K","0","","","Kalibangan","POT:T:g","Clay","-","fragment","-","NU","2","not_adjacent_to_700","+032-999-002+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","5286.1","K-161","K","0","","","Kalibangan","POT:T:g","Clay","-","fragment","-","UC","1","not_adjacent_to_700","]032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","5287.1","K-162","K","0","","","Kalibangan","POT:T:g","Clay","-","fragment","NR","NU","1","not_adjacent_to_700","+032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","5290.1","K-165","K","0","","","Kalibangan","POT:T:g","Clay","-","fragment","SYM","NU","2","not_adjacent_to_700","+032-031+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","1993.1","L-15","L","0","","","Lothal","SEAL:S","Clay","square","complete","-","??","5","not_adjacent_to_700","+000-000-000-000/032-832-032-002-415+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","2019.1","L-48","L","0","","","Lothal","SEAL:S","Steatite","square","complete","R/L","2L","6","not_adjacent_to_700","+865-685/226-032-741-390+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","2026.1","L-59","L","0","","","Lothal","SEAL:S","Steatite","square","complete","R/L","SS","3","not_adjacent_to_700","+740-032-840+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","2032.5","L-66","L","0","","","Lothal","SEAL:S","Steatite","square","complete","R/L","??","3","not_adjacent_to_700","+000-904-220-032-000-000-000+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","2041.1","L-87","L","0","","","Lothal","SEAL:R","Steatite","cuboid-convex","complete","R/L","LP","9","not_adjacent_to_700","+740-032-840-233-220-032-060-825-002+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","2053.1","L-101","L","0","","","Lothal","MISC","Clay","cuboid","complete","R/L","SC","5","not_adjacent_to_700","+390-700-790-032-063+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","2063.1","L-114","L","0","","","Lothal","SEAL:R","Steatite","rectangular","complete","R/L","LP","9","not_adjacent_to_700","+740-407-590-904-220-032-803-060-920+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","2066.1","L-118","L","0","","","Lothal","SEAL:R","Agate","rectangular","complete","L/R","AN","2","not_adjacent_to_700","+140-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","2081.1","L-139","L","0","","","Lothal","TAG","Clay","-","fragment","R/L","UC","5","not_adjacent_to_700","]390-590-032-002-880[","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","5507.1","L-176","L","0","","","Lothal","TAG","Clay","-","fragment","R/L","??","1","not_adjacent_to_700","+000-032-000[","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","5508.1","L-177","L","0","","","Lothal","TAG","Clay","-","fragment","-","??","2","700_before_sign","+000-700-032[","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","2116.1","L-196","L","0","","","Lothal","TAG","Clay","-","fragment","R/L","??","4","not_adjacent_to_700","]390-590-032-002-000[","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","032","2117.2","L-197","L","0","","","Lothal","TAG","Clay","-","fragment","R/L","??","1","not_adjacent_to_700","]000-000-032-000+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
