"source_row_id","cisi","cisi_prefix","is_h2218_h2239","region","site","period","phase","material","shape","preservation","type","sides","direction","class","sign_count","horizontal_mm","vertical_mm","thickness_mm","text","tokens","target_signs_present","adjacent_target_patterns","exact_text_class","same_cisi_texts","has_companion_861_003","has_companion_156_003","has_companion_154_003","has_companion_400_740_176","accepted_decipherment_claim"
"991.1","H-1554","H","0","Inter-Riverine","Harappa","2/3","-","Clay","-","fragment","POT:T:g","1","-","UC","1","0","0","0","+033[","033","033","","non_exact_or_longer","+033[","0","0","0","0","0"
"994.1","H-1547","H","0","Inter-Riverine","Harappa","2","-","Clay","-","fragment","POT:T:g","1","-","NU","2","0","0","0","+034-698+","034 698","034","","non_exact_or_longer","+034-698+","0","0","0","0","0"
"997.1","-","-","0","Inter-Riverine","Harappa","3","-","Clay","-","fragment","POT:T:g","1","NR","NU","1","0","0","0","+033+","033","033","","non_exact_or_longer","+033+","0","0","0","0","0"
"1017.1","H-1737","H","0","Inter-Riverine","Harappa","3","C","Clay","rectangular","chipped","POT:T:s","1","R/L","ZN","2","0","13","0","+220-033+","220 033","033","","non_exact_or_longer","+220-033+","0","0","0","0","0"
"1018.1","H-2102","H","0","Inter-Riverine","Harappa","3","C","Steatite","rectangular","complete","TAB:I","2","R/L","VN","2","13.6","7.5","2.5","+700-034+","700 034","034","700_034","+700-034+","+137-413+;+700-034+","0","0","0","0","0"
"1024.1","H-1851","H","0","Inter-Riverine","Harappa","3","C","Faience","rectangular","complete","TAB:B","2","R/L","NV","2","17.3","9","1","+033-700+","033 700","033","033_700","+033-700+","+033-700+;+740-803-892-031-002-861+","0","0","0","0","0"
"1025.1","H-2178","H","0","Inter-Riverine","Harappa","3","B/C","Steatite","-","fragment","TAB:I","2","-","UC","1","0","12","2","]033+","033","033","","non_exact_or_longer","]033+;]220-415+","0","0","0","0","0"
"1030.1","H-1739","H","0","Inter-Riverine","Harappa","3","C","Clay","rectangular","fragment","POT:T:s","1","R/L","UC","3","0","15.5","0","]034-002-817[","034 002 817","034","","non_exact_or_longer","]034-002-817[","0","0","0","0","0"
"1032.1","H-1736","H","0","Inter-Riverine","Harappa","3","C","Clay","rectangular","complete","POT:T:s","1","R/L","ZN","2","16","12","0","+220-033+","220 033","033","","non_exact_or_longer","+220-033+","0","0","0","0","0"
"1046.1","-","-","0","Inter-Riverine","Harappa","3","-","Clay","-","fragment","POT:T:g","1","-","??","4","0","0","0","+035/032-001-000/033+","035 032 001 000 033","033","","non_exact_or_longer","+035/032-001-000/033+","0","0","0","0","0"
"1050.2","H-1154","H","0","Inter-Riverine","Harappa","-","Stratum III","Faience","prism","fragment","TAB:B","2","R/L","??","1","12.7","7.6","0","]000-033[","000 033","033","","non_exact_or_longer","]000-033[;]740-436-255[","0","0","0","0","0"
"1051.2","H-1182","H","0","Inter-Riverine","Harappa","-","Stratum II","Steatite","rectangular","slightly chipped","TAB:I","2","SYM","NU","2","12.7","7.1","0","+033-033+","033 033","033","","non_exact_or_longer","+033-033+;+400-740-817-175+","0","0","0","0","0"
"1052.2","-","-","0","Inter-Riverine","Harappa","-","Stratum II","Steatite","rectangular","complete","TAB:I","2","R/L","VN","2","12.7","7.6","0","+700-034+","700 034","034","700_034","+700-034+","+700-034+","0","0","0","0","0"
"1057.2","H-733","H","0","Inter-Riverine","Harappa","-","Stratum III","Faience","cylindrical","complete","TAB:B","2","R/L","VN","2","20.3","0","0","+700-033+","700 033","033","700_033","+700-033+","+700-033+;+740-390-590-240+","0","0","0","0","0"
"1058.2","H-1308","H","0","Inter-Riverine","Harappa","-","Stratum III","Steatite","rectangular","complete","TAB:I","2","L/R","VN","2","17.8","10.2","0","+700-033+","700 033","033","700_033","+700-033+","+700-033+;+740-690-636-240+","0","0","0","0","0"
"1059.1","-","-","0","Inter-Riverine","Harappa","-","Stratum IV","Stone","-","complete","MISC","1","SYM","NU","2","0","0","0","+033-034+","033 034","033;034","","non_exact_or_longer","+033-034+","0","0","0","0","0"
"1069.1","H-8","H","0","Inter-Riverine","Harappa","-","-","Steatite","square","complete","SEAL:S","1","R/L","LP","10","66","66","0","+354-001-740-405-590-033-706-002-690-921+","354 001 740 405 590 033 706 002 690 921","033","","non_exact_or_longer","+354-001-740-405-590-033-706-002-690-921+","0","0","0","0","0"
"1084.1","H-24","H","0","Inter-Riverine","Harappa","-","Stratum II","Steatite","square","complete","SEAL:S","1","R/L","MS","6","36.8","36.8","0","+740-626-176-033-705-233+","740 626 176 033 705 233","033","","non_exact_or_longer","+740-626-176-033-705-233+","0","0","0","0","0"
"1085.1","H-25","H","0","Inter-Riverine","Harappa","-","Stratum II ","Steatite","square","complete","SEAL:S","1","R/L","LP","8","39.4","39.4","0","+740-900-003-806-033-705-235-055+","740 900 003 806 033 705 235 055","033","","non_exact_or_longer","+740-900-003-806-033-705-235-055+","0","0","0","0","0"
"1087.1","H-27","H","0","Inter-Riverine","Harappa","-","Stratum III","Steatite","square","complete","SEAL:S","1","R/L","MS","7","38.1","38.1","0","+154-806-468-001-740-877-032+","154 806 468 001 740 877 032","154","","non_exact_or_longer","+154-806-468-001-740-877-032+","0","0","0","0","0"
"1090.1","H-30","H","0","Inter-Riverine","Harappa","-","Stratum III","Steatite","square","partly damaged","SEAL:S","1","R/L","??","4","31.8","31.8","0","+740-760-033-706-000-000[","740 760 033 706 000 000","033","","non_exact_or_longer","+740-760-033-706-000-000[","0","0","0","0","0"
"1097.1","H-38","H","0","Inter-Riverine","Harappa","-","Stratum V","Steatite","square","complete","SEAL:S","1","R/L","SS","2","31.8","31.8","0","+156-803+","156 803","156","","non_exact_or_longer","+156-803+","0","0","0","0","0"
"1103.1","H-44","H","0","Inter-Riverine","Harappa","-","Stratum IV","Steatite","square","complete","SEAL:S","1","R/L","LP","9","33","33","0","+520-033-706-235-798-803-002-031-892+","520 033 706 235 798 803 002 031 892","033","","non_exact_or_longer","+520-033-706-235-798-803-002-031-892+","0","0","0","0","0"
"1112.1","H-53","H","0","Inter-Riverine","Harappa","-","-","-","square","complete","SEAL:S","1","R/L","SS","3","30","30","0","+520-033-706+","520 033 706","033","","non_exact_or_longer","+520-033-706+","0","0","0","0","0"
"1138.1","H-81","H","0","Inter-Riverine","Harappa","-","-","-","square","complete","SEAL:S","1","R/L","SS","2","20","20","0","+156-003+","156 003","156","156_003","+156-003+","+156-003+","0","1","0","0","0"
"1148.1","H-92","H","0","Inter-Riverine","Harappa","-","Stratum VI","Steatite","square","complete","SEAL:S","1","R/L","LP","7","20.3","20.3","0","+156-176-518-220-416-002-615+","156 176 518 220 416 002 615","156","","non_exact_or_longer","+156-176-518-220-416-002-615+","0","0","0","0","0"
"1167.1","H-1019","H","0","Inter-Riverine","Harappa","-","-","-","square","complete","BEAD","1","NR","NU","1","0","0","0","+033+","033","033","","non_exact_or_longer","+033+","0","0","0","0","0"
"1169.1","H-103","H","0","Inter-Riverine","Harappa","-","-","Steatite","square","complete","SEAL:S","1","R/L","3L","10","38.1","38.1","0","+159-097/520-033-705/740-717-220-415-806+","159 097 520 033 705 740 717 220 415 806","033","","non_exact_or_longer","+159-097/520-033-705/740-717-220-415-806+","0","0","0","0","0"
"1171.1","H-130","H","0","Inter-Riverine","Harappa","-","-","-","rectangular","complete","SEAL:R","1","R/L","LP","12","60","16","0","+409-032-845-033-705-231-806-002-595-812-125-717+","409 032 845 033 705 231 806 002 595 812 125 717","033","","non_exact_or_longer","+409-032-845-033-705-231-806-002-595-812-125-717+","0","0","0","0","0"
"1172.1","H-131","H","0","Inter-Riverine","Harappa","-","-","Steatite","cuboid-convex","fragment","SEAL:R","1","R/L","??","12","0","19.1","7 - 15","+740-032-840-233-240-033-706-055-002-595-575-794-000+","740 032 840 233 240 033 706 055 002 595 575 794 000","033","","non_exact_or_longer","+740-032-840-233-240-033-706-055-002-595-575-794-000+","0","0","0","0","0"
"1173.1","H-132","H","0","Inter-Riverine","Harappa","-","-","-","rectangular","complete","SEAL:R","1","R/L","MS","9","54","15","0","+154-806-471-407-845-740-233-231-798+","154 806 471 407 845 740 233 231 798","154","","non_exact_or_longer","+154-806-471-407-845-740-233-231-798+","0","0","0","0","0"
"1177.1","H-136","H","0","Inter-Riverine","Harappa","-","Stratum III","Steatite","cuboid-convex","fragment","SEAL:R","1","R/L","??","5","58.4","16.5","4 - 11","+405-585-033-705-235-000[","405 585 033 705 235 000","033","","non_exact_or_longer","+405-585-033-705-235-000[","0","0","0","0","0"
"1178.1","H-137","H","0","Inter-Riverine","Harappa","-","-","-","rectangular","complete","SEAL:R","1","R/L","LP","8","39","14","0","+740-443-388-033-705-233-002-817+","740 443 388 033 705 233 002 817","033","","non_exact_or_longer","+740-443-388-033-705-233-002-817+","0","0","0","0","0"
"1184.1","H-143","H","0","Inter-Riverine","Harappa","-","-","Terracotta","rectangular","complete","SEAL:R","1","R/L","MS","7","30","14","0","+154-806-469-001-740-877-032+","154 806 469 001 740 877 032","154","","non_exact_or_longer","+154-806-469-001-740-877-032+","0","0","0","0","0"
"1187.1","H-146","H","0","Inter-Riverine","Harappa","-","-","Steatite","cuboid-convex","complete","SEAL:R","1","R/L","SS","4","19.1","12.7","0","+154-806-467-031+","154 806 467 031","154","","non_exact_or_longer","+154-806-467-031+","0","0","0","0","0"
"1190.1","H-149","H","0","Inter-Riverine","Harappa","-","-","Steatite","cuboid-convex","complete","SEAL:R","1","R/L","LP","9","41.9","12.7","0","+405-061-033-706-794-630-220-002-820+","405 061 033 706 794 630 220 002 820","033","","non_exact_or_longer","+405-061-033-706-794-630-220-002-820+","0","0","0","0","0"
"1193.1","H-152","H","0","Inter-Riverine","Harappa","-","-","-","rectangular","complete","SEAL:R","1","R/L","SS","3","27","12","0","+154-806-468+","154 806 468","154","","non_exact_or_longer","+154-806-468+","0","0","0","0","0"
"1195.1","H-154","H","0","Inter-Riverine","Harappa","-","Stratum III","Steatite","cuboid-convex","complete","SEAL:R","1","R/L","MS","5","24.1","10.2","0","+154-806-467-013-817+","154 806 467 013 817","154","","non_exact_or_longer","+154-806-467-013-817+","0","0","0","0","0"
"1198.1","H-157","H","0","Inter-Riverine","Harappa","-","-","Steatite","cuboid-convex","complete","SEAL:R","1","R/L","SS","3","21.6","10.2","0","+154-615-503+","154 615 503","154","","non_exact_or_longer","+154-615-503+","0","0","0","0","0"
"1199.1","H-158","H","0","Inter-Riverine","Harappa","-","-","Steatite","cuboid-convex","complete","SEAL:R","1","R/L","MS","7","20.3","7.6","0","+154-806-472-001-740-405-590+","154 806 472 001 740 405 590","154","","non_exact_or_longer","+154-806-472-001-740-405-590+","0","0","0","0","0"
"1201.1","H-160","H","0","Inter-Riverine","Harappa","-","Stratum I","Steatite","plano-convex","complete","SEAL:R","2","R/L","SS","4","21.6","10.2","0","+400-154-806-468+","400 154 806 468","154","","non_exact_or_longer","+090-017+;+400-154-806-468+","0","0","0","0","0"
"1211.1","H-177","H","0","Inter-Riverine","Harappa","-","-","Faience","rectangular","complete","TAB:B","1","R/L","SP","7","25.4","12.7","0","+700-033-151-706-031-002-817+","700 033 151 706 031 002 817","033","700_033","non_exact_or_longer","+700-033-151-706-031-002-817+","0","0","0","0","0"
"1228.1","H-197","H","0","Inter-Riverine","Harappa","-","-","-","cylindrical","complete","TAB:B","1","R/L","SS","2","28","0","0","+142-033+","142 033","033","","non_exact_or_longer","+142-033+","0","0","0","0","0"
"1229.1","H-198","H","0","Inter-Riverine","Harappa","-","-","-","cylindrical","complete","TAB:B","1","R/L","SS","2","27","0","0","+142-033+","142 033","033","","non_exact_or_longer","+142-033+","0","0","0","0","0"
"1236.2","H-205","H","0","Inter-Riverine","Harappa","-","Stratum VI","Faience","rectangular","complete","TAB:B","2","R/L","LC","6","23.6","11.4","0","+700-033-711-335-575-413+","700 033 711 335 575 413","033","700_033","non_exact_or_longer","+700-033-711-335-575-413+;+740-048-741-850+","0","0","0","0","0"
"1237.2","H-206","H","0","Inter-Riverine","Harappa","-","Stratum III","-","rectangular","complete","TAB:B","2","R/L","VN","2","21.6","10.2","0","+700-033+","700 033","033","700_033","+700-033+","+700-033+;+740-642-240-204-705-621+","0","0","0","0","0"
"1242.2","H-211","H","0","Inter-Riverine","Harappa","-","-","-","rectangular","complete","TAB:B","2","R/L","NV","2","20","9","0","+033-700+","033 700","033","033_700","+033-700+","+033-700+;+400-740-898-617+","0","0","0","0","0"
"1243.1","H-212","H","0","Inter-Riverine","Harappa","-","Stratum V","Faience","rectangular","complete","TAB:B","2","R/L","SC","3","14","7.1","0","+400-156-118+","400 156 118","156","","non_exact_or_longer","+032-700+;+400-156-118+","0","0","0","0","0"
"1246.1","H-215","H","0","Inter-Riverine","Harappa","-","-","-","rectangular","complete","TAB:B","2","R/L","VN","2","18","9","0","+700-034+","700 034","034","700_034","+700-034+","+400-137+;+700-034+","0","0","0","0","0"
"1247.2","H-216","H","0","Inter-Riverine","Harappa","-","-","-","rectangular","complete","TAB:B","2","L/R","VN","2","19","9.5","0","+700-033+","700 033","033","700_033","+700-033+","+700-033+;+740-337-484+","0","0","0","0","0"
"1249.2","H-218","H","0","Inter-Riverine","Harappa","-","-","-","rectangular","complete","TAB:B","2","R/L","VN","2","14","9","0","+700-033+","700 033","033","700_033","+700-033+","+700-033+;+740-336-176+","0","0","0","0","0"
"1250.2","H-219","H","0","Inter-Riverine","Harappa","-","-","-","rectangular","complete","TAB:B","2","R/L","VN","2","17","7.5","0","+700-033+","700 033","033","700_033","+700-033+","+415-035-171+;+700-033+","0","0","0","0","0"
"1256.2","H-229","H","0","Inter-Riverine","Harappa","-","Stratum III","Faience","oval","complete","TAB:B","2","R/L","VN","2","16.5","11.4","0","+700-033+","700 033","033","700_033","+700-033+","+400-740-892-617+;+700-033+","0","0","0","0","0"
"1258.2","H-231","H","0","Inter-Riverine","Harappa","-","Stratum III","Faience","elliptical","complete","TAB:B","2","R/L","VN","2","22.9","8.9","0","+700-033+","700 033","033","700_033","+700-033+","+520-220-240-002-820+;+700-033+","0","0","0","0","0"
"1260.2","H-233","H","0","Inter-Riverine","Harappa","-","Stratum V","Faience","crescent","complete","TAB:B","2","R/L","VN","2","26.7","0","0","+700-033+","700 033","033","700_033","+700-033+","+400-740-176+;+700-033+","0","0","0","1","0"
"1263.2","H-237","H","0","Inter-Riverine","Harappa","-","-","-","fish","complete","TAB:B","2","L/R","VN","2","21","11","0","+700-033+","700 033","033","700_033","+700-033+","+700-033+;+740-642-240-060-692+","0","0","0","0","0"
"1264.2","H-239","H","0","Inter-Riverine","Harappa","-","Stratum IV","Faience","triangular","complete","TAB:B","2","R/L","VN","2","17.8","0","0","+700-033+","700 033","033","700_033","+700-033+","+390-060/740-500-091+;+700-033+","0","0","0","0","0"
"1269.2","H-244","H","0","Inter-Riverine","Harappa","-","-","Faience","circular","complete","TAB:B","2","NR","NU","1","0","0","0","+034+","034","034","","non_exact_or_longer","+034+;+104-002-820+","0","0","0","0","0"
"1270.2","H-245","H","0","Inter-Riverine","Harappa","-","Stratum II","Faience","circular","complete","TAB:B","2","R/L","VN","2","0","0","0","+700-033+","700 033","033","700_033","+700-033+","+400-807-740-219+;+700-033+","0","0","0","0","0"
"1271.2","H-246","H","0","Inter-Riverine","Harappa","-","-","-","circular","complete","TAB:B","2","R/L","VX","3","0","0","0","+125-700-033+","125 700 033","033","700_033","non_exact_or_longer","+125-700-033+;+400-804-000-233-240+","0","0","0","0","0"
"1273.2","H-248","H","0","Inter-Riverine","Harappa","-","Stratum IV","Faience","circular","complete","TAB:B","2","R/L","VN","2","0","0","0","+700-033+","700 033","033","700_033","+700-033+","+400-740-920-320-233-240-798+;+700-033+","0","0","0","0","0"
"1274.1","H-249","H","0","Inter-Riverine","Harappa","-","Stratum III","Faience","circular","complete","TAB:B","2","R/L","NV","2","0","0","0","+033-700+","033 700","033","033_700","+033-700+","+033-700+;+520-233+","0","0","0","0","0"
"1293.1","H-268","H","0","Inter-Riverine","Harappa","-","Stratum IV","Steatite","square","slightly chipped","SEAL:S","1","R/L","LP","10","45.7","45.7","0","+740-585-017-033-706-803-002-220-455-920+","740 585 017 033 706 803 002 220 455 920","033","","non_exact_or_longer","+740-585-017-033-706-803-002-220-455-920+","0","0","0","0","0"
"1307.2","H-285","H","0","Inter-Riverine","Harappa","-","Stratum III","Steatite","rectangular","fragment","TAB:I","2","R/L","VN","2","11.4","11.4","0","+700-034+","700 034","034","700_034","+700-034+","+700-034+;+740-382-002[","0","0","0","0","0"
"1310.1","H-288","H","0","Inter-Riverine","Harappa","-","-","-","rectangular","slightly chipped","TAB:I","1","R/L","SS","2","9","5","0","+156-003+","156 003","156","156_003","+156-003+","+156-003+","0","1","0","0","0"
"1318.2","H-296","H","0","Inter-Riverine","Harappa","-","-","Steatite","rectangular","complete","TAB:I","2","R/L","VN","2","17.8","9.1","0","+700-033+","700 033","033","700_033","+700-033+","+400-740-575-017-920+;+700-033+","0","0","0","0","0"
"1319.2","H-297","H","0","Inter-Riverine","Harappa","-","-","-","rectangular","complete","TAB:I","2","R/L","VN","2","20","9","0","+700-034+","700 034","034","700_034","+700-034+","+400-151-336-630-706+;+700-034+","0","0","0","0","0"
"1321.2","H-299","H","0","Inter-Riverine","Harappa","-","-","-","rectangular","slightly chipped","TAB:I","2","L/R","SS","4","18","9","0","+400-156-435-255+","400 156 435 255","156","","non_exact_or_longer","+400-156-435-255+;+868-706-590+","0","0","0","0","0"
"1325.2","H-303","H","0","Inter-Riverine","Harappa","-","Stratum II","Steatite","rectangular","complete","TAB:I","2","R/L","VN","2","15.2","8.9","0","+700-033+","700 033","033","700_033","+700-033+","+400-740-032-027+;+700-033+","0","0","0","0","0"
"1328.2","H-306","H","0","Inter-Riverine","Harappa","-","-","-","rectangular","complete","TAB:I","2","R/L","VN","2","15","7","0","+700-033+","700 033","033","700_033","+700-033+","+700-033+;+740-032-840+","0","0","0","0","0"
