id,cisis,text,token_count,duplicate_weight,site,type,material,symbol,cult
2844.5,M-326,+461-840+,2,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:S,SAN
2845.1,M-327,+740-519-002-861+,4,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:J,RAN
2846.1,M-328,+157-142+,2,1,Mohenjo-daro,SEAL:S,Steatite,Zebu,None
2847.1,M-329|M-330,+002-861-698+,3,2,Mohenjo-daro,SEAL:S,Steatite,None,None
2850.1,M-354,+740-729-407-845-236-002-906-125+,8,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2851.1,M-355,+740-877-032-033-705-231-235-002-861-360-520-919-140+,13,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2852.1,M-356,+400-595-420-125-032-820-920-140+,8,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2853.1,M-357,+740-100-806-472-240-806-001-820+,8,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2854.1,M-358,+003-001-520-240-806-002-502-031+,8,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2855.1,M-359,+740-405-590-220-235-803-002-388-385-705-632+,11,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2856.1,M-360,+090-740-717-770-235+,5,1,Mohenjo-daro,SEAL:R,NA,None,None
2857.1,M-361,+820-064-104+,3,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2858.1,M-362,+740-007-503-002-817+,5,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2859.1,M-363,+740-100-415-745-060-920+,6,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2860.1,M-364,+740-354-002-817+,4,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2861.1,M-365,+527-550-033-705-220-415-060-550+,8,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2862.1,M-366,+423-003-263-104-745-055+,6,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2865.1,M-369,+740-690-435-255-240-220-415-806-742-060-920+,11,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2866.1,M-370,+832-904-740-444-388-233-798-806+,8,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2867.1,M-371,+617-142-384-032-154-806-467+,7,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2868.1,M-372,+740-338-605-176-001-820+,6,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2870.1,M-374,+740-900-003-615-503+,5,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2871.1,M-375,+740-100-233-220-032-002-820+,7,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2872.1,M-376,+740-100-176-002-861-533-717+,7,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2873.1,M-377,+740-690-435-255-240-235+,6,1,Mohenjo-daro,SEAL:R,NA,None,None
2874.1,M-378,+407-005-001-746-740-590+,6,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2875.1,M-379,+154-798-463-353+,4,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2876.1,M-380,+137-003-001-740-920-322+,6,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2877.1,M-381,+740-055-220-032-798-002-820+,7,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2879.1,M-383,+617-145+,2,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2880.1,M-384,+740-900-003-803-002-820+,6,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2881.1,M-385,+407-004-002-820+,4,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2882.1,M-386,+405-004-001-139+,4,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2883.1,M-387,+226-032-798-742-060-920+,6,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2885.1,M-389,+740-861-383-031+,4,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2886.1,M-390,+250-605-626-060-820+,5,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2887.1,M-391,+405-845-686-740-793-003-233-805-002-861-533-717+,12,1,Mohenjo-daro,SEAL:R,NA,None,None
2888.1,M-392,+740-405-590-220-032-806+,6,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2889.1,M-393,+679-740-575-017-240-806-002-540+,8,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2890.1,M-394,+740-752-001-033-706+,5,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2891.1,M-395,+520-220-415-798+,4,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2892.1,M-396,+204-630-233-832-904-794-630-235-060-550+,10,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2893.1,M-397,+740-752-055-233+,4,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2894.1,M-398,+740-920-323+,3,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2895.1,M-399,+740-055-033-706-235+,5,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2896.1,M-400,+617-142-013-820+,4,1,Mohenjo-daro,SEAL:R,NA,None,None
2898.1,M-402,+494-615-179-100-001-033-426+,7,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2899.1,M-403,+407-063-520-095+,4,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2901.1,M-405,+740-923-240-235-806+,5,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2903.1,M-407,+740-923-235-742-380+,5,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2904.1,M-408,+407-061-002-817+,4,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2905.1,M-409,+045-740-806+,3,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2907.1,M-411,+390-840-233-240-744-033-272+,7,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2908.1,M-412,+031-625-140-220-415+,5,1,Mohenjo-daro,SEAL:R,Steatite,None,None
2911.1,M-415,+256-832+,2,1,Mohenjo-daro,SEAL:C,Steatite,Gaur,Trough
2912.1,M-416,+324-255-001-405-016+,5,1,Mohenjo-daro,SEAL:C,Steatite,Gaur,Trough
2914.1,M-420,+747-004-408+,3,1,Mohenjo-daro,POT:T:s,Clay,None,None
2918.1,M-1382|M-424|M-953,+740-792+,2,3,Mohenjo-daro,POT:T:s|SEAL:S,Clay|Steatite,Bull1:J|None,None|RAN
2921.1,M-427,+740-100-415-741-060-920+,6,1,Mohenjo-daro,TAG:P,Clay,Bull1,RA
2925.1,M-431|M-432,+740-390-590-033-705+,5,2,Mohenjo-daro,TAB:B,Paste,None,None
2929.1,M-437,+740-390-590-002-820+,5,1,Mohenjo-daro,TAG:P,Clay,Zebu,None
2931.1,M-445,+740-176-235+,3,1,Mohenjo-daro,TAB:B,Paste,Bull1,SAN
2938.1,M-453,+740-032-840-220-002-861+,6,1,Mohenjo-daro,TAB:B,Faience,Scene,None
2955.2,M-470,+400-158-806-473+,4,1,Mohenjo-daro,TAB:B,Faience,None,None
2956.1,M-471,+740-100-415-191-002-817+,6,1,Mohenjo-daro,TAB:B,NA,None,None
2956.2,M-471,+400-740-904-798-460-350+,6,1,Mohenjo-daro,TAB:B,NA,None,None
2958.1,M-473,+740-100-220+,3,1,Mohenjo-daro,TAB:B,Faience,NA,NA
2962.1,M-1425|M-478|M-479|M-480,+400-097-700-004+,4,4,Mohenjo-daro,TAB:B,Clay,Mult,None
2965.1,M-481,+103-740-803-060-540+,5,1,Mohenjo-daro,TAB:B,Clay,Anth,NA
2965.2,M-481,+718-815+,2,1,Mohenjo-daro,TAB:B,Clay,Anth,NA
2966.1,M-482,+400-740-803+,3,1,Mohenjo-daro,TAB:B,Clay,Mult,None
2969.1,M-486|M-487,+520-235+,2,2,Mohenjo-daro,TAB:B,Clay,Mult,Mult|Trough
2969.3,M-486,+090-740-615+,3,1,Mohenjo-daro,TAB:B,Clay,Mult,Mult
2971.1,M-488,+615-016-435-255-400-136-140+,7,1,Mohenjo-daro,TAB:B,Clay,Mult,None
2972.1,M-490|M-491,+850-140-803-002-840-016+,6,2,Mohenjo-daro,TAB:B,Clay,Scene,Mult
2974.2,M-492,+090-740-585-803-240+,5,1,Mohenjo-daro,TAB:B,Clay,Mult,None
2975.1,M-494|M-495,+390-697-151-740-176-798-838+,7,2,Mohenjo-daro,TAB:B,Clay,None,None
2975.2,M-494,+032-840-221-150-741-070-255+,7,1,Mohenjo-daro,TAB:B,Clay,None,None
2975.3,M-494,+921-100-415-904-017-032-820-740-904-741+,10,1,Mohenjo-daro,TAB:B,Clay,None,None
2976.2,M-495,+032-840-267-150-741-070+,6,1,Mohenjo-daro,TAB:B,Clay,None,None
2976.3,M-495,+740-100-415-904-017-032-820-740-904-741+,10,1,Mohenjo-daro,TAB:B,Clay,None,None
2978.1,M-1444|M-1445|M-501,+690-323+,2,3,Mohenjo-daro,SEAL:R|TAB:I,Steatite,None,None
2980.1,M-1449|M-503,+740-176-233-806+,4,2,Mohenjo-daro,TAB:C,Copper,None|Othr,None
2981.1,M-1550|M-504|M-597,+740-384-233-806+,4,3,Mohenjo-daro,TAB:C,Copper,None|Othr,None
2983.1,M-1456|M-1457|M-507|M-508,+407-845-220-415+,4,4,Mohenjo-daro,TAB:C,Copper,Loop,None
2985.2,M-509|M-510,+405-240-740-176-002-326+,6,2,Mohenjo-daro,TAB:C,Copper,None,None
2987.1,M-511|M-512,+165-900-700-003+,4,2,Mohenjo-daro,TAB:C,Copper,None,None
2987.2,M-511|M-512,+740-176-220-032+,4,2,Mohenjo-daro,TAB:C,Copper,None,None
2989.1,M-513|M-514|M-515,+706-005+,2,3,Mohenjo-daro,TAB:C,Copper,None,None
2989.2,M-513|M-514|M-515,+407-585-233+,3,3,Mohenjo-daro,TAB:C,Copper,None,None
2994.1,M-519|M-520,+617-142-001-595-095-760-744+,7,2,Mohenjo-daro,TAB:C,Copper,Bull1:W,None|Trough
2997.1,M-522,+595-343-615+,3,1,Mohenjo-daro,TAB:C,Copper,Gaur,Trough
2998.1,M-523|M-524,+407-071-032+,3,2,Mohenjo-daro,TAB:C,Copper,Gaur,Trough
3000.1,M-525,+423-003-001-900-740-690-435-255+,8,1,Mohenjo-daro,TAB:C,Copper,Gaur,Trough
3001.1,M-527|M-528|M-529|M-530,+001-740-923-033-706+,5,4,Mohenjo-daro,TAB:C,Copper,Elep,Trough
3006.1,M-1491|M-1492|M-1493|M-1494|M-1547|M-534|M-535|M-536|M-537|M-538|M-539|M-541|M-542|M-593,+407-321-407-845-033-705-235+,7,14,Mohenjo-daro,TAB:C,Copper,Hare|None,None|Plant
3015.1,M-543|M-544|M-545,+790-740-100-176-421-003+,6,3,Mohenjo-daro,TAB:C,Copper,Goat:8,Trough
3019.1,M-1555|M-1556|M-1557|M-1558|M-547|M-548|M-549,+407-032-520-095-585-017-231+,7,7,Mohenjo-daro,TAB:C,Copper,Goat:8|None|Othr,None|Trough
3022.1,M-550,+740-100-233-003+,4,1,Mohenjo-daro,TAB:C,Copper,Comp,Trough
3023.1,M-1503|M-1504|M-1505|M-1506|M-1507|M-1508|M-1509|M-1512|M-1513|M-2046|M-551|M-552|M-553|M-554|M-555|M-556|M-557|M-558|M-559|M-560|M-561|M-562|M-563|M-564|M-565,+740-752-615-503+,4,25,Mohenjo-daro,TAB:C,Copper,Gaur|Othr,Trough
3038.1,M-1515|M-1516|M-1517|M-567|M-568|M-569,+407-061-845-240-798+,5,6,Mohenjo-daro,TAB:C,Copper,Gaur|Othr|Tigr,None|Trough
3041.1,M-571,+740-773-220-032+,4,1,Mohenjo-daro,TAB:C,Copper,Comp,None
3042.1,M-1521|M-1522|M-572|M-574,+740-222-233-235+,4,4,Mohenjo-daro,TAB:C,Copper,Othr|Rhin,Trough
3044.1,M-574,+617-142-001-368-861+,5,1,Mohenjo-daro,TAB:C,Copper,Othr,Trough
3045.1,M-1528|M-1530|M-1531|M-1532|M-575|M-576,+617-142-597-032-905+,5,6,Mohenjo-daro,TAB:C,Copper,Othr,None
3048.1,M-1534|M-578|M-580|M-581,+740-388-585-017+,4,4,Mohenjo-daro,TAB:C,Copper,Comp|Othr,None
3061.2,M-599,+408-032-520-095-585-017-220+,7,1,Mohenjo-daro,TAB:C,Copper,None,None
3064.1,M-603,+740-900-850-407-845-806+,6,1,Mohenjo-daro,TAB:C,Copper,None,None
3066.2,M-605,+740-405-590-220-003+,5,1,Mohenjo-daro,TAB:C,Copper,None,None
3067.2,M-1568|M-606,+740-100-904-033-705-231-798+,7,2,Mohenjo-daro,TAB:C,Copper,None,None
3071.1,M-619,+840-032+,2,1,Mohenjo-daro,MISC,Clay,None,None
3074.1,M-623,+740-760-175-176-220-415-798-002-299-530-820+,11,1,Mohenjo-daro,SEAL:S,NA,Bull1:W,S
3075.1,M-624,+190-125-575+,3,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAF
3078.1,M-627,+617-243-741-615-440-220+,6,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SCF
3079.1,M-628,+740-560-233-002-291-690-564+,7,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAN
3080.1,M-629,+679-740-176-240-798-002-861+,7,1,Mohenjo-daro,SEAL:S,NA,Bull1:W,SAN
3081.1,M-631,+520-033-706-240-220-032-368-263+,8,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAF
3084.1,M-634,+679-740-220-415-001-820-812-820-140-820+,10,1,Mohenjo-daro,SEAL:S,Steatite,Bull1,S
3087.1,M-638,+740-482-055-240-235-745-740-590+,8,1,Mohenjo-daro,SEAL:S,Steatite,None,None
3088.1,M-639,+226-415-002-190-751+,5,1,Mohenjo-daro,SEAL:S,NA,Bull1,NA
3089.1,M-644,+740-585-017-740-240-002-817-090-370+,9,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAN
3091.1,M-647,+740-100-235-233-741-060-920+,7,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:S,SA
3092.1,M-648,+090-740-100-220-032-741-361+,7,1,Mohenjo-daro,SEAL:S,NA,Bull1:J,SAN
3093.1,M-649,+820-571+,2,1,Mohenjo-daro,SEAL:S,Silver,Bull1:X,SAN
3094.1,M-650,+520-220-415-519-002-817+,6,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAN
3095.1,M-651,+740-717-220-240-002-820+,6,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAF
3096.1,M-653,+679-740-235-002-861+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAF
3097.1,M-655,+740-717-233-002-220-880-689+,7,1,Mohenjo-daro,SEAL:S,Steatite,Bull1,S
3100.1,M-661,+740-798-220-415-741-072+,6,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAF
3101.1,M-662,+390-704-001-820+,4,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,RAF
3103.1,M-664,+151-062-820-500-706+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:S,RBN
3105.1,M-666,+740-440-231-060-692+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1,R
3109.1,M-670,+154-031-001-520-033-705+,6,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAN
3110.1,M-671,+740-690-435-255-240-235-745-060-920+,9,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAN
3111.1,M-672,+740-405-590-235+,4,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAF
3113.1,M-674,+520-033-706-220-415+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAN
3114.1,M-675,+740-388-807-033-706-233-235-168-032+,9,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAN
3115.1,M-677,+740-923-070-032-033-706-231-242-002-861-901+,11,1,Mohenjo-daro,SEAL:S,NA,Bull1:L,SAN
3116.1,M-678,+740-752-006-503-236-806-002-031-502+,9,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAN
3119.1,M-683,+740-798-231-002-298-460-032+,7,1,Mohenjo-daro,SEAL:S,Steatite,Bull1,NA
3122.1,M-686,+520-235-806+,3,1,Mohenjo-daro,SEAL,Steatite,None,None
3126.1,M-699,+740-100-415-002-130-035-171+,7,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAN
3127.1,M-700,+740-760-820-368-263+,5,1,Mohenjo-daro,SEAL:S,NA,Bull1:J,SAN
3131.1,M-704,+400-131+,2,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAF
3132.1,M-705,+740-772-240-803+,4,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAF
3133.1,M-706,+740-773-240-002-861-031+,6,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAN
3134.1,M-708,+740-061-002-390-140+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,S
3135.1,M-710,+400-390-004+,3,1,Mohenjo-daro,SEAL:S,NA,Bull1:J,SAF
3138.1,M-713,+226-803-717-002-764+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1,S
3139.1,M-714,+740-585-017-033-705-233-798-803-002-861-603+,11,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,NA
3142.1,M-717,+740-142-061-002-861+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:J,RAF
3146.1,M-722,+740-585-240-220-032-002-817+,7,1,Mohenjo-daro,SEAL:S,Steatite,Bull1,NA
3147.1,M-723,+740-460-510-235-220-032-002-861+,8,1,Mohenjo-daro,SEAL:S,Steatite,Bull1,NA
3148.1,M-724,+390-721-790-002-861+,5,1,Mohenjo-daro,SEAL:S,NA,Bull1:J,SAN
3149.1,M-725,+090-740-220-003-741-252-530+,7,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:J,SAN
3150.1,M-726,+031-850-140-236-220-032-803-002-820+,9,1,Mohenjo-daro,SEAL:S,NA,Bull1:T,SAN
3151.1,M-727,+740-100-415-002-820+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAN
3152.1,M-728,+740-575-017-002-820+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:V,HBN
3153.1,M-729,+234-415+,2,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:I,RAF
3154.1,M-730,+740-384-090-351-741-033-272+,7,1,Mohenjo-daro,SEAL:S,NA,Bull1:J,RAF
3155.1,M-731,+151-220+,2,1,Mohenjo-daro,SEAL:S,NA,Bull1:I,RAF
3156.1,M-732,+520-400-350-002-817+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:V,RAF
3158.1,M-734,+033-033-368-390-590+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:S,RBF
3159.1,M-735,+740-760-235-002-390-125-195+,7,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:U,HAF
3163.1,M-739,+090-740-100-415-002-031-350-550-692+,9,1,Mohenjo-daro,SEAL:S,NA,Bull1:J,RAF
3164.1,M-740,+226-491-742-705-575+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:J,RBF
3165.1,M-1222|M-741,+151-416+,2,2,Mohenjo-daro,SEAL:S,Steatite,Bull1|Bull1:I,RBN|SAN
3166.1,M-742,+090-850-032-060-573+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,H
3168.1,M-745,+307-350-617-741+,4,1,Mohenjo-daro,SEAL:S,Steatite,Bull1,NA
3169.1,M-746,+740-440-220-032-741-390-590-032+,8,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:I,NA
3172.1,M-749,+408-004+,2,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAN
3173.1,M-750,+740-773-060-820+,4,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAN
3176.1,M-753,+520-033-706-806+,4,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAN
3177.1,M-754,+740-760-705-742-060-920+,6,1,Mohenjo-daro,SEAL:S,Steatite,Bull1,NA
3178.1,M-755,+740-337-484-741-060-920+,6,1,Mohenjo-daro,SEAL:S,Steatite,Bull1,NA
3179.1,M-756,+740-100-176-002-812-031+,6,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,NA
3180.1,M-757,+520-033-705-233-235-808+,6,1,Mohenjo-daro,SEAL:S,Steatite,Bull1,NA
3181.1,M-758,+740-760-001-240-742-530-786+,7,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAN
3182.1,M-759,+520-240-806+,3,1,Mohenjo-daro,SEAL,Steatite,None,None
3185.1,M-762,+226-140-002+,3,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:I,NA
3190.1,M-776,+740-032-840-585-017-002-817+,7,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:J,SAN
3191.1,M-777,+173-520-235-060-550+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:J,SAN
3193.1,M-779,+520-515-921+,3,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:L,SAN
3194.1,M-780,+740-773-156-002-820+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SBN
3195.1,M-781,+520-033-706-002-861+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:S,SAN
3196.1,M-782,+740-912-001-740-621+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:S,SAN
3197.1,M-783,+151-061-002-861+,4,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:S,SAN
3198.1,M-784,+368-390-710+,3,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:S,SAN
3199.1,M-785,+740-255-705-002-861+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:S,SAN
3200.1,M-786,+740-798-233-741-175+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:S,SAN
3202.1,M-788,+740-482-235-002-824+,5,1,Mohenjo-daro,SEAL:S,NA,Bull1:J,SAN
3206.1,M-792,+679-740-575-017-002-817+,6,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:S,SAN
3207.1,M-793,+740-388-235-240-798-002-861+,7,1,Mohenjo-daro,SEAL:S,NA,Bull1:W,SAN
3208.1,M-794,+804-231-002-861+,4,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:S,SAN
3209.1,M-795,+156-260-002-817+,4,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAN
3210.1,M-796,+368-140-706+,3,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAN
3212.1,M-798,+585-831-091+,3,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAF
3214.1,M-800,+234-803-741-082-350+,5,1,Mohenjo-daro,SEAL:S,NA,Bull1:W,SAF
3216.1,M-802,+106-741-500-209+,4,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAF
3219.1,M-806,+520-235-803-001-368-861+,6,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:S,SAN
3222.1,M-809,+520-460-495-002-595-906+,6,1,Mohenjo-daro,SEAL:S,Steatite,Bull1,SAN
3223.1,M-810,+740-731+,2,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:J,SAN
3224.1,M-811,+226-032-803+,3,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:J,SAN
3225.1,M-812,+740-058+,2,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:J,SAN
3226.1,M-813,+161-390-590-002-861+,5,1,Mohenjo-daro,SEAL:S,NA,Bull1:S,SAN
3227.1,M-814,+740-176-033-705-240-235-803+,7,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:S,SAN
3228.1,M-815,+520-070-233-798-002-861+,6,1,Mohenjo-daro,SEAL:S,Faience,Bull1:W,SAN
3229.1,M-816,+740-690-435-255-002-817+,6,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:S,SAN
3230.1,M-817,+520-382-878+,3,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:S,SAN
3232.1,M-819,+520-233-240-803-002-817+,6,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:J,SAN
3237.1,M-824,+368-390-831+,3,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:J,SAN
3240.1,M-828,+590-165-032-840+,4,1,Mohenjo-daro,SEAL:S,Steatite,Bull1,SAN
3244.1,M-832,+740-337-176+,3,1,Mohenjo-daro,SEAL:S,NA,Bull1:S,SAF
3245.1,M-833,+527-550-740-240-002-808+,6,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAF
3246.1,M-834,+151-390-590-900-002-861+,6,1,Mohenjo-daro,SEAL:S,Faience,Bull1:J,SAN
3248.1,M-836,+400-368-055+,3,1,Mohenjo-daro,SEAL:S,NA,Bull1:W,SAF
3249.1,M-837,+740-142-061-031-741-125-575+,7,1,Mohenjo-daro,SEAL:S,NA,Bull1:S,SAN
3251.1,M-839,+740-100-415-002-817+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:L,SAN
3252.1,M-840,+046-031-033-705-233-001-920-374+,8,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:T,SAN
3259.1,M-847,+740-055-232-233+,4,1,Mohenjo-daro,SEAL:S,Steatite,Bull1,NA
3260.1,M-848,+406-125-176+,3,1,Mohenjo-daro,SEAL:S,Steatite,Bull1,NA
3261.1,M-849,+151-350-002-550-615+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:J,RAN
3262.1,M-850|M-869,+740-100-415-002-861+,5,2,Mohenjo-daro,SEAL:S,Steatite,Bull1:L|Bull1:S,RAN|SAN
3263.1,M-851,+621-740-390-590-002-817+,6,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,RAN
3264.1,M-852,+892-590-794-732-033-853+,6,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,RAN
3265.1,M-853,+090-740-792-002-817+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:S,RAN
3267.1,M-855,+861-260-832-390-590-002-817-690-544+,9,1,Mohenjo-daro,SEAL:S,Steatite,Bull1,NA
3268.1,M-856,+740-575-017-060-220-065-374+,7,1,Mohenjo-daro,SEAL:S,Steatite,Bull1,NA
3271.1,M-860,+520-033-705-240+,4,1,Mohenjo-daro,SEAL:S,NA,Bull1:S,SAN
3272.1,M-861,+740-007-503+,3,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:S,SAF
3273.1,M-862,+740-760-742+,3,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:S,SAN
3274.1,M-863,+740-255-705-741-412+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:L,SAN
3276.1,M-865,+090-740-240-235-001-820+,6,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:W,SAN
3278.1,M-868,+520-033-705-231-220-002-817+,7,1,Mohenjo-daro,SEAL:S,NA,Bull1:W,SAN
3280.1,M-870,+740-460-741-060-920+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:L,SAF
3281.1,M-872,+390-016-002-824+,4,1,Mohenjo-daro,SEAL:S,NA,Bull1:I,SAF
3282.1,M-873,+520-033-705-231-060-550+,6,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:X,SAN
3283.1,M-1305|M-874,+400-159-877+,3,2,Mohenjo-daro,SEAL:R|SEAL:S,Steatite,Bull1:W|None,None|SAN
3284.1,M-875,+105-031-060-820+,4,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:J,RAN
3286.1,M-878,+740-900-005-741-390-125+,6,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:J,RAF
3288.1,M-880,+740-861-877-741-705-319+,6,1,Mohenjo-daro,SEAL:S,NA,Bull1:S,RAF
3291.1,M-884,+617-016+,2,1,Mohenjo-daro,SEAL:S,NA,Bull1:S,RBF
3295.1,M-889,+740-384-032-803-002-820+,6,1,Mohenjo-daro,SEAL:S,Steatite,Bull1:I,RBF
3296.1,M-890,+740-927-032-741-208+,5,1,Mohenjo-daro,SEAL:S,Steatite,Bull1,R
