"cisi","source_hint_count","best_source_rank","best_source_file","best_status_text","best_source_url","best_local_image","best_sha256","best_note","source_files"
"H-788","2","5","lipi_frame700_034_source_acquisition_manifest.csv","no_public_lead_source_required | source_acquisition_only_source_images_not_validated","","","","Request source-grade images/plates for all catalog rows of H-788. Metadata source hooks: 558683. Packet rows to verify: 1679.2 +700-034+. All local rows to reconcile: 1679.1 +740-255-000+; 1679.2 +700-034+. Needed: side labels/order, image/impression direction, sign segmentation, object material/shape/dimensions, and proof rows are distinct physical sides.","effective_unicity_directionality_source_queue_source_index.csv;lipi_frame700_034_source_acquisition_manifest.csv"
"H-789","12","5","lipi_frame700_034_independent_source_leads.csv","confidence:no_public_hit_in_checked_layer","","","","need source image because catalog handle alone is not enough","effective_unicity_directionality_source_queue_source_index.csv;lipi_frame700_034_independent_source_leads.csv;lipi_frame700_034_source_coding_sheet_template.csv;lipi_frame700_034_source_panel_graph_edges.csv;lipi_frame700_034_source_panel_graph_nodes.csv;lipi_frame700_034_source_route_audit.csv;lipi_frame700_034_two_lane_source_coding_sheet.csv;lipi_frame700_034_two_lane_source_packet.csv"
"H-815","3","5","lipi_frame700_034_source_acquisition_manifest.csv","no_public_lead_source_required | source_acquisition_only_source_images_not_validated","","","","Request source-grade images/plates for all catalog rows of H-815. Metadata source hooks: 11358. Packet rows to verify: 1704.1 +700-032+. All local rows to reconcile: 1704.1 +700-032+; 1704.2 +520-072-219+. Needed: side labels/order, image/impression direction, sign segmentation, object material/shape/dimensions, and proof rows are distinct physical sides.","effective_unicity_directionality_source_queue_source_index.csv;lipi_frame700_034_source_acquisition_manifest.csv;source_box_negative_control_candidates.csv"
"H-817","3","5","lipi_frame700_034_source_acquisition_manifest.csv","no_public_lead_source_required | source_acquisition_only_source_images_not_validated","","","","Request source-grade images/plates for all catalog rows of H-817. Metadata source hooks: 1235369. Packet rows to verify: 1706.2 +032-700+. All local rows to reconcile: 1706.1 +400-740-336-018+; 1706.2 +032-700+. Needed: side labels/order, image/impression direction, sign segmentation, object material/shape/dimensions, and proof rows are distinct physical sides.","effective_unicity_directionality_source_queue_source_index.csv;lipi_frame700_034_source_acquisition_manifest.csv;source_box_negative_control_candidates.csv"
"H-819","2","5","lipi_frame700_034_source_acquisition_manifest.csv","no_public_lead_source_required | source_acquisition_only_source_images_not_validated","","","","Request source-grade images/plates for all catalog rows of H-819. Metadata source hooks: 12955. Packet rows to verify: 1708.2 +700-034+. All local rows to reconcile: 1708.1 +520-240+; 1708.2 +700-034+. Needed: side labels/order, image/impression direction, sign segmentation, object material/shape/dimensions, and proof rows are distinct physical sides.","effective_unicity_directionality_source_queue_source_index.csv;lipi_frame700_034_source_acquisition_manifest.csv"
"H-823","2","5","lipi_frame700_034_source_acquisition_manifest.csv","no_public_lead_source_required | source_acquisition_only_source_images_not_validated","","","","Request source-grade images/plates for all catalog rows of H-823. Metadata source hooks: H88-1196. Packet rows to verify: 1712.1 +700-034+. All local rows to reconcile: 1712.1 +700-034+; 1712.2 +740-636-240-060-692+. Needed: side labels/order, image/impression direction, sign segmentation, object material/shape/dimensions, and proof rows are distinct physical sides.","effective_unicity_directionality_source_queue_source_index.csv;lipi_frame700_034_source_acquisition_manifest.csv"
"H-850","3","5","lipi_frame700_034_source_acquisition_manifest.csv","no_public_lead_source_required | source_acquisition_only_source_images_not_validated","","","","Request source-grade images/plates for all catalog rows of H-850. Metadata source hooks: J619642. Packet rows to verify: 1736.2 +032-700+. All local rows to reconcile: 1736.1 +400-740-892-617+; 1736.2 +032-700+. Needed: side labels/order, image/impression direction, sign segmentation, object material/shape/dimensions, and proof rows are distinct physical sides.","effective_unicity_directionality_source_queue_source_index.csv;lipi_frame700_034_source_acquisition_manifest.csv;source_box_negative_control_candidates.csv"
"H-853","2","5","lipi_frame700_034_source_acquisition_manifest.csv","no_public_lead_source_required | source_acquisition_only_source_images_not_validated","","","","Request source-grade images/plates for all catalog rows of H-853. Metadata source hooks: 13556. Packet rows to verify: 1739.2 +034-700+. All local rows to reconcile: 1739.1 +740-177-231+; 1739.2 +034-700+. Needed: side labels/order, image/impression direction, sign segmentation, object material/shape/dimensions, and proof rows are distinct physical sides.","effective_unicity_directionality_source_queue_source_index.csv;lipi_frame700_034_source_acquisition_manifest.csv"
"H-854","9","5","lipi_frame700_034_independent_source_leads.csv","confidence:no_public_hit_in_checked_layer","","","","need source image because catalog handle alone is not enough","effective_unicity_directionality_source_queue_source_index.csv;lipi_frame700_034_independent_source_leads.csv;lipi_frame700_034_source_coding_sheet_template.csv;lipi_frame700_034_source_route_audit.csv;lipi_frame700_034_two_lane_source_coding_sheet.csv;lipi_frame700_034_two_lane_source_packet.csv;source_box_negative_control_candidates.csv"
"H-892","2","5","lipi_frame700_034_source_acquisition_manifest.csv","no_public_lead_source_required | source_acquisition_only_source_images_not_validated","","","","Request source-grade images/plates for all catalog rows of H-892. Metadata source hooks: 995451. Packet rows to verify: 1774.2 +034-700+. All local rows to reconcile: 1774.1 +400-740-336-176+; 1774.2 +034-700+. Needed: side labels/order, image/impression direction, sign segmentation, object material/shape/dimensions, and proof rows are distinct physical sides.","effective_unicity_directionality_source_queue_source_index.csv;lipi_frame700_034_source_acquisition_manifest.csv"
"H-893","12","5","lipi_frame700_034_source_acquisition_manifest.csv","no_public_lead_source_required | source_acquisition_only_source_images_not_validated","","","","Request source-grade images/plates for all catalog rows of H-893. Metadata source hooks: 12581522. Packet rows to verify: 1775.2 +700-034+. All local rows to reconcile: 1775.1 +400-740-337+; 1775.2 +700-034+. Needed: side labels/order, image/impression direction, sign segmentation, object material/shape/dimensions, and proof rows are distinct physical sides.","effective_unicity_directionality_source_queue_source_index.csv;lipi_frame700_034_source_acquisition_manifest.csv;lipi_frame700_034_source_panel_graph_edges.csv;lipi_frame700_034_source_panel_graph_nodes.csv;lipi_frame700_034_source_route_audit.csv;lipi_frame700_034_two_lane_source_coding_sheet.csv;lipi_frame700_034_two_lane_source_packet.csv"
"H-930","14","5","source_box_blind_adjudication_scored_rows.csv","confidence:med","","","","","effective_unicity_directionality_source_queue_source_index.csv;lipi_frame700_034_source_panel_graph_edges.csv;lipi_frame700_034_source_panel_graph_nodes.csv;lipi_frame700_034_source_route_audit.csv;lipi_frame700_034_two_lane_source_coding_sheet.csv;lipi_frame700_034_two_lane_source_packet.csv;source_box_blind_adjudication_key.csv;source_box_blind_adjudication_scored_rows.csv;source_box_negative_control_candidates.csv"
"H-933","3","5","lipi_frame700_034_source_acquisition_manifest.csv","T4_text_pointer_not_source_validated | source_acquisition_only_source_images_not_validated","","","","Request source-grade images/plates for all catalog rows of H-933. Metadata source hooks: G252. Packet rows to verify: 1813.1 +034-700+. All local rows to reconcile: 1813.1 +034-700+; 1813.2 +400-740-176+. Needed: side labels/order, image/impression direction, sign segmentation, object material/shape/dimensions, and proof rows are distinct physical sides.","effective_unicity_directionality_source_queue_source_index.csv;lipi_frame700_034_source_acquisition_manifest.csv;lipi_short_mark_source_acquisition_queue.csv"
"H-934","2","5","lipi_frame700_034_source_acquisition_manifest.csv","no_public_lead_source_required | source_acquisition_only_source_images_not_validated","","","","Request source-grade images/plates for all catalog rows of H-934. Metadata source hooks: 11380. Packet rows to verify: 1814.1 +700-033+. All local rows to reconcile: 1814.1 +700-033+; 1814.2 +400-740-176+. Needed: side labels/order, image/impression direction, sign segmentation, object material/shape/dimensions, and proof rows are distinct physical sides.","effective_unicity_directionality_source_queue_source_index.csv;lipi_frame700_034_source_acquisition_manifest.csv"
"H-935","3","5","lipi_frame700_034_source_acquisition_manifest.csv","T4_text_pointer_not_source_validated | source_acquisition_only_source_images_not_validated","","","","Request source-grade images/plates for all catalog rows of H-935. Metadata source hooks: 1280509. Packet rows to verify: 1815.2 +700-033+. All local rows to reconcile: 1815.1 +400-740-176+; 1815.2 +700-033+. Needed: side labels/order, image/impression direction, sign segmentation, object material/shape/dimensions, and proof rows are distinct physical sides.","effective_unicity_directionality_source_queue_source_index.csv;lipi_frame700_034_source_acquisition_manifest.csv;lipi_short_mark_source_acquisition_queue.csv"
"H-936","2","5","lipi_frame700_034_source_acquisition_manifest.csv","no_public_lead_source_required | source_acquisition_only_source_images_not_validated","","","","Request source-grade images/plates for all catalog rows of H-936. Metadata source hooks: 1242. Packet rows to verify: 1816.2 +700-034+. All local rows to reconcile: 1816.1 +400-740-176+; 1816.2 +700-034+. Needed: side labels/order, image/impression direction, sign segmentation, object material/shape/dimensions, and proof rows are distinct physical sides.","effective_unicity_directionality_source_queue_source_index.csv;lipi_frame700_034_source_acquisition_manifest.csv"
"H-938","9","5","lipi_frame700_034_source_acquisition_manifest.csv","source_panel_audited_same_object_pressure_component_negative | source_panel_audited_same_object_pressure_only_component_negative","","","","Source panels/crops now stored for H-938 A/A bis/B from CISI Pakistan leaf n374 / printed p. 340. Same-object proximity survives, but B-side component probe rejects direct component-level 034/415 support under local R/L.","campaign_520_220_x_source_visibility_hints_addendum.csv;effective_unicity_directionality_source_queue_source_index.csv;lipi_frame700_034_source_acquisition_manifest.csv"
"H-939","2","5","lipi_frame700_034_source_acquisition_manifest.csv","no_public_lead_source_required | source_acquisition_only_source_images_not_validated","","","","Request source-grade images/plates for all catalog rows of H-939. Metadata source hooks: J402. Packet rows to verify: 1819.1 +700-034+. All local rows to reconcile: 1819.1 +700-034+; 1819.2 +520-220-415+. Needed: side labels/order, image/impression direction, sign segmentation, object material/shape/dimensions, and proof rows are distinct physical sides.","effective_unicity_directionality_source_queue_source_index.csv;lipi_frame700_034_source_acquisition_manifest.csv"
