"id","cisi","prev","next","frame","site","type","text","companion_text","companion_class"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+520-033-706-233+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+740-100-407-590+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+520-033[","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+090-740-000[","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+740-000+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+000-400-350-031-002-817+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+798-821-031-645-850-820-388-611-820+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+317-817-000-090+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","]090-001-350-716+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+240-220+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+740-760-445+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+220-032+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","]615-715+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+390-371+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+390-371+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","]390-390[","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","]740+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+400-740-900[","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+236-140-893-861+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+617-117+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+031-463-000+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","]000-055-033-033+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+000-000-033+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+415-000-160+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+692+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+740-000-892+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+700-033+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+000-000-000-000+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+400-740-100-176-000+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+000-000-002-257-550+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+804-740-219+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+700-033+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+740-031-904-001-032+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+700-031-000-032+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+868-705-590+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+400-156-435-255+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+776-495+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","]740-000+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+060-550+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+156-384-031-400+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+700-033+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+400-740-176+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+400-740-176+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+000-700+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+154-435-255+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+700-034+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+000+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+700-000+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+390+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+740-904-240-002-817+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+700-032+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+740-840[","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","]000-033+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+740-000-828+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+740-407-590-690-436-255-920-318-220-415-803+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+400-740-000-000+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+000-000-000+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+740-048-741-851+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+700-033-711-335-575-413+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+700-033+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+000-220+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+740-785-004+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+740-904-240+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+033-700+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+090-740-103-741-066+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+000-740+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+032+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+032+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","]155-033+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+700+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+032+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+032+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+034+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+550+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","]705+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+033+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+740-066-090-400[","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+001+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+001+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+002+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+002+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+032+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+004+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+003+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+032+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+033+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+032+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+002+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+002+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+031+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+031+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+004+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+033+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+031-999-032+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+002+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+032+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+031+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+033+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+032+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+004+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+003-000[","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+032+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+003/003+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+698+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+032+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+032+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+400-520-000[","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","]556+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+700+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+031+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+400-740-000[","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+413+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+000-700/700-000+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+032+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+031+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+032+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+032+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+033+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+032+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+000-000-014+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+002+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+034-000+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+063-700-176-000+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+111-033+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+000-480-003-064-002-003-861+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+000+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+220+","one_sign_or_contains_110"
"1971.1","-","590","003","590-220-003","Kish","SEAL:S","+740-390-590-220-003-060-840-416+","+000+","one_sign_or_contains_110"
